char_id,name,story_title
1,Sherlock Holmes,The Adventure of the Speckled Band
2,Watson,The Adventure of the Speckled Band
3,Mrs. Hudson,The Adventure of the Speckled Band
4,Dr. Grimesby Roylott,The Adventure of the Speckled Band
5,Dr. Watson,The Adventure of the Speckled Band
6,Mrs. Farintosh,The Adventure of the Speckled Band
7,Holmes,The Adventure of the Speckled Band
8,Farintosh,The Adventure of the Speckled Band
9,Helen Stoner,The Adventure of the Speckled Band
10,Dr. Roylott,The Adventure of the Speckled Band
11,Mrs. Stoner,The Adventure of the Speckled Band
12,Major-General Stoner,The Adventure of the Speckled Band
13,Julia,The Adventure of the Speckled Band
14,Roylott,The Adventure of the Speckled Band
15,Sister Julia,The Adventure of the Speckled Band
16,Miss Honoria Westphail,The Adventure of the Speckled Band
17,Helen,The Adventure of the Speckled Band
18,Percy Armitage,The Adventure of the Speckled Band
19,Mr. Armitage,The Adventure of the Speckled Band
20,Miss Stoner,The Adventure of the Speckled Band
21,the housekeeper,The Adventure of the Speckled Band
22,Mr. Holmes,The Adventure of the Speckled Band
23,Pritchard,The Adventure of the Speckled Band
24,Palmer,The Adventure of the Speckled Band
25,Doctor,The Adventure of the Speckled Band
26,I,The Adventure of the Speckled Band
