canonical_name,alias_name
Watanabe Campbell,
Beckinsale Berry,
Beckinsale Berry,Berry
Ashley Chastain,
Ashley Chastain,Chastain
Pryor Travolta,
Pryor Travolta,Travolta
Thomas Foster,
Bradbury Adam,
Ledger Blythe,
Blige Delaney,
Blige Delaney,Delaney
Miss Delaney,
Mrs. Delaney,
Thomas Lewis,
Thomas Lewis,LEWIS
Thomas Lewis,Lewis
Thomas Lewis,Mr. Lewis
Thomas Lewis,THOMAS LEWIS
Lautner Iger,
Acker Hanks,
Acker Hanks,HANKS
Acker Hanks,Hanks
Day Delaney,
Day Carrey,
Day Carrey,Carrey
Mr. Eisenberg,
Mr. Clooney,
Mr. Clooney,Clooney
Mrs. Kidman,
Mrs. Kidman,KIDMAN
Mrs. Kidman,Kidman
Dr. Elgort,
Mr. Norton,
Mr. Norton,NORTON
Mr. Norton,Norton
Mr. Glover,
Mr. Glover,GLOVER
Mr. Glover,Glover
Pattinson,
Garfunkel,
Anderson,
Mckellen,
Lawrence,
Fanning,
Cheadle,
Palmer,
Harris,
O'hara,
O'neal,
Cooper,
Adele,
Blige,
Heard,
Verne,
Bach,
Day,
Burnett,
Dookie,
Ice,
James,
Calloway,
Nixon,
Rourke,
Blunt,
Washington,
Gere,
