node,is_victim,pagerank,victim_connection_weight,degree,strength
Acker Hanks,0,0.02360696483219831,0,6,14.0
Anderson,0,0.0082508057514232,0,3,3.0
Ashley Chastain,0,0.021212710473614924,0,4,5.0
Bach,0,0.01436867602877049,0,2,3.0
Beckinsale Berry,0,0.010938569430052923,0,3,4.0
Blige,0,0.04130567512138937,0,6,34.0
Blige Delaney,0,0.14040515342128326,0,14,132.0
Day,0,0.10051545848972847,0,12,97.0
Day Carrey,0,0.036256046477101414,0,7,33.0
Day Delaney,0,0.04391255772664043,0,5,41.0
Fanning,0,0.009510061023839132,0,1,1.0
Garfunkel,0,0.03721465175252694,0,6,8.0
Harris,0,0.019916717614345124,0,3,4.0
Heard,0,0.018429890789913413,0,6,9.0
Ice,0,0.006549614693460464,0,1,1.0
Ledger Blythe,0,0.013116490552404738,0,2,2.0
Mckellen,0,0.0086592982343697,0,2,2.0
Miss Delaney,0,0.04026504113529774,0,5,38.0
Mr. Clooney,0,0.06315311957120147,0,11,54.0
Mr. Glover,0,0.10602217994711935,0,13,97.0
Mr. Norton,0,0.04002194371859369,0,10,33.0
Mrs. Kidman,0,0.055621085336567934,0,9,38.0
Palmer,0,0.008524906129063951,0,2,3.0
Pattinson,0,0.014020885492815029,0,1,2.0
Pryor Travolta,0,0.010820348096300586,0,2,4.0
Thomas Lewis,0,0.09169591198213538,0,14,65.0
Verne,0,0.015685236177842402,0,4,7.0
