node,is_victim,pagerank,victim_connection_weight,degree,strength
Akerman,0,0.007478912095886463,0,6,8.0
Akerman Almighty,0,0.0027325026468698185,0,2,2.0
Aniston,0,0.008947586620725879,0,1,1.0
Armstrong,0,0.012919685943003129,9,14,72.0
Armstrong Nixon,1,0.005588759995509121,0,9,26.0
Bach,0,0.0019461017129288063,0,1,1.0
Baldwin,0,0.004873547069022604,0,4,4.0
Barlow,0,0.00441534000658511,0,2,2.0
Bateman,0,0.011627906976744186,0,1,1.0
Beales,0,0.0019021004949804033,0,1,1.0
Beckham,0,0.003728785028353365,0,8,9.0
Blunt Here-Deith,0,0.0020736885513760153,0,2,2.0
Blythe Knightley,0,0.011627906976744186,0,1,1.0
Bradbury,0,0.002062727806296218,0,2,2.0
Brown,0,0.0035170200301549593,0,6,6.0
Burrows Cooper,0,0.003018594556804061,0,4,7.0
Calloway,0,0.004416842748136017,0,3,3.0
Calloway Adams,0,0.004416842748136017,0,3,3.0
Captain Pattinson,0,0.00922131412879919,0,11,45.0
Captain Sir Blunt Nixon,0,0.12751132015321023,9,38,798.0
Captain Turner,0,0.02398507852155334,1,17,133.0
Charles,0,0.002252785317930924,0,1,1.0
Chastain,0,0.004973034361152116,0,5,8.0
Cher,0,0.009323883413912559,0,11,45.0
Christenson,0,0.0022725709471910897,0,1,1.0
Cruz,0,0.003370205607361619,0,2,2.0
Cummings,0,0.016988547688780806,0,2,2.0
Deschanel,0,0.0019172660431765551,0,1,1.0
Dorsey,0,0.0023252325757917576,0,1,3.0
Dr. Blige,0,0.0021287302762945173,0,2,2.0
Duggie 'Dookie,0,0.0019461017129288063,0,1,1.0
Enery Pitt,0,0.003063170146626261,0,1,1.0
Faith,0,0.0038354897553931075,0,5,10.0
Gable,0,0.0018927803769020614,0,1,1.0
Glover,0,0.007807036945582628,0,10,36.0
Glover Winfrey,0,0.006770910149146325,0,9,30.0
Hawke,0,0.00441534000658511,0,2,2.0
Henry Lee,0,0.004655238002555724,0,3,3.0
Inspector Goodman,0,0.0030146041170146264,0,4,7.0
Jackman,0,0.002160697925721904,0,3,3.0
Kimmel Segel,0,0.011627906976744186,0,1,1.0
Lady Knopfler,0,0.00332892778365574,0,2,2.0
Lady Nixon,0,0.00435559990030489,0,9,11.0
Lord Giamatti,0,0.0019461017129288063,0,1,1.0
Major Paley,0,0.0019021004949804033,0,1,1.0
Mccarthy,0,0.0033766273184309757,0,3,7.0
Miss Beckham Nixon,0,0.0031630033436507833,0,6,6.0
Miss Elliott,0,0.003094379471671739,0,5,9.0
Miss Nixon,0,0.08617276137108514,1,31,553.0
Miss Vance,0,0.0018927803769020614,0,1,1.0
Mr. Cher Barrymore,0,0.03325492504654211,0,24,179.0
Mr. Gad,0,0.026036095039390535,0,22,129.0
Mr. Ruffalo,0,0.010049754915741279,0,14,47.0
Mr. Watanabe,0,0.034619186661801284,0,19,211.0
Palmer,0,0.002316162087881929,0,2,2.0
Parsons,0,0.0047868166741259046,0,5,8.0
Perry,0,0.036937753249049785,1,22,235.0
Perry Elliott,0,0.0320770831971422,1,21,203.0
Religion,0,0.0030564286786624807,0,5,6.0
Rourke,0,0.004482865176776893,0,4,9.0
Royalty,0,0.0020523245194457172,0,1,2.0
Sandler,0,0.002779814798497578,0,1,1.0
Sergeant Kauffman,0,0.007320970382617975,0,11,27.0
Sir Barbra Rock,0,0.0019157417114413972,0,1,1.0
Sir Barr Knopfler,0,0.00332892778365574,0,2,2.0
Sir Blunt,0,0.03964788071686481,0,34,174.0
Sir Blunt Nixon,0,0.010540964986401441,0,16,49.0
Sir Gaye Page,0,0.002188577784223785,0,3,3.0
Streep,0,0.011627906976744186,0,1,1.0
Superintendent Verne,0,0.04477070759631809,2,30,247.0
Watanabe Nixon,0,0.009615103116696827,0,12,55.0
Wife,0,0.023392763827377223,1,24,117.0
Young Chastain Fanning,0,0.03217251706213804,0,25,158.0
Zeta,0,0.004017523998337036,0,7,14.0
Ziegler,0,0.0019172660431765551,0,1,1.0
cook,0,0.0027426124755485417,0,4,6.0
death,0,0.0064038001192998385,1,16,25.0
egg,0,0.005776638720913307,0,4,4.0
fortune,0,0.008947586620725879,0,1,1.0
god,0,0.0021519211647704644,0,3,3.0
her,0,0.09125440058864584,0,38,522.0
lane,0,0.0019157417114413972,0,1,1.0
old,0,0.0199540187989491,0,19,84.0
ravenworth,0,0.003370205607361619,0,2,2.0
shell,0,0.003143277448867742,0,2,2.0
truth,0,0.005447355780203028,0,12,19.0
