canonical_name,alias_name
Arthur Cadogan West,
Arthur Cadogan West,West
Arthur Cadogan West,Cadogan West
Miss Violet Westbury,
Miss Violet Westbury,Miss Westbury
Mr. Sidney Johnson,
Mr. Sidney Johnson,Sidney Johnson
Mr. Hugo Oberstein,
Mr. Hugo Oberstein,Oberstein
Mr. Hugo Oberstein,Mr. Oberstein
Mr. Hugo Oberstein,Hugo Oberstein
Sir James Walter,
Sir James Walter,Walter
Sherlock Holmes,
Sherlock Holmes,Holmes
Sherlock Holmes,Mr. Holmes
Mycroft Holmes,
Adolph Mayer,
Mr. Lestrade,
Mr. Lestrade,Lestrade
Sir James,
Woodhouse,
Sherlock,
Pierrot,
Mycroft,
Watson,
Arthur,
Brooks,
Mason,
jove,
sinclair,
valentine,
louis,
rothiere,
halloa,
george,
