node,is_victim,pagerank,victim_connection_weight,degree,strength
Agnes Murdock,0,0.11736635437903004,0,12,126.0
Conklin,0,0.01562522803595388,0,4,8.0
Doctor Murdock,0,0.03515969036776655,0,4,38.0
Doctor Thurston,0,0.038769101677628,0,9,37.0
Dr. Henderson,0,0.005651900004295041,0,1,1.0
EDGAR MORETTE,0,0.007460982780342936,0,2,2.0
Henry Seymour,0,0.024844945549038214,0,5,15.0
Jim,0,0.010098439538747953,0,1,2.0
John Flynn,0,0.03003004064405786,0,5,6.0
Kirkpatrick,0,0.015074384680544582,0,2,2.0
Mary,0,0.00800613299031851,0,2,4.0
Michael Quinlan,0,0.020196369223702517,0,4,5.0
Miss Agnes,0,0.032972943928140264,0,4,30.0
Miss Murdock,0,0.031795043083549315,0,3,34.0
Mr. Sprague,0,0.05158090231260383,0,10,48.0
Mrs. Arbogast,0,0.058359057203274375,0,11,40.0
Murray,0,0.009249271239794061,0,1,2.0
O'Donnell,0,0.015074384680544582,0,2,2.0
Ralph Sturgis,0,0.0995847102475102,0,15,95.0
Reilly,0,0.011974594450244534,0,3,5.0
Richard Dunlap,0,0.03566111476845637,0,9,32.0
Scott,0,0.01707350835448135,0,3,6.0
Shorty Duff,0,0.012100639474343599,0,2,2.0
Thomas Chatham,0,0.0859612041840285,0,15,63.0
Withers,0,0.016718084589870945,0,3,6.0
cabman,0,0.01672572788438558,0,4,5.0
chathum,0,0.029411764705882353,0,1,1.0
doctor,0,0.076619797700173,0,10,81.0
flagler,0,0.008891883217792291,0,2,3.0
forsyth,0,0.005325153556625511,0,1,1.0
james,0,0.006780154533520445,0,1,1.0
rays,0,0.010288320119586844,0,5,6.0
thomuz,0,0.029411764705882353,0,1,1.0
wager,0,0.010156405187883417,0,3,4.0
