canonical_name,alias_name
Miss Beckham Bruce,
Miss Beckham Bruce,Bruce
Miss Beckham Bruce,Miss Bruce
Miss Beckham Bruce,Beckham Bruce
Miss Susan Bruce,
General Sarandon,
Kline Armstrong,
Bergman Barbra,
Bergman Barbra,Barbra
Barbra Bergman,
Barbra Bergman,Bergman
James Brolin,
James Brolin,Brolin
Mendes Young,
Mendes Young,Young
Mendes Young,Mr. Young
G. Chappelle,
G. Chappelle,Chappelle
G. Chappelle,Mr. Chappelle
Hall Young,
Inspector Bell,
Inspector Bell,Bell
Shyamalan,
Harrelson,
Harelson,
Belfast,
Bateman,
Beckham,
Roberts,
Hutton,
Mendes,
Foster,
sherlock,
holmes,
watson,
poe,
gordon,
henry,
beecher,
cushing,
lestrade,
s,
sarah,
mary,
browner,
jim,
paganini,
browners,
algar,
aldridge,
montgomery,
alec,
fairbairn,
