node,is_victim,pagerank,victim_connection_weight,degree,strength
Affleck Scott,0,0.10262397241411042,7,42,415.0
Akerman,0,0.006245954700974594,0,4,7.0
Akerman Kline,0,0.007998409638995752,7,7,20.0
Arnold,0,0.006557709607994606,0,2,2.0
Astin Saldana,0,0.014084507042253521,0,1,1.0
Bach,0,0.004500667510959433,0,4,6.0
Barbra,0,0.005219763449877068,0,5,9.0
Barbra Diaz,0,0.004544650954371633,0,4,8.0
Barr,0,0.002589899306781267,0,2,2.0
Black,0,0.022678472356755748,44,20,95.0
Blythe,0,0.0031150907650734838,0,1,1.0
Brolin Diaz,0,0.056487329198151096,14,22,258.0
Brown,0,0.002743257499540115,0,1,3.0
Calloway,0,0.0046251715862142915,0,4,4.0
Clooney,0,0.0025495612865153953,0,2,2.0
Cooper,0,0.002323875269579271,1,1,1.0
Corbin,0,0.002351121474658369,0,1,1.0
Cummings,0,0.005300658189278751,0,6,11.0
Cummings Ruffalo,0,0.004764659736191407,0,4,9.0
Cyndi,0,0.01839601871275279,2,15,81.0
Cyndi Diaz,0,0.014334665512392979,2,9,63.0
Day,0,0.015623897586405311,0,21,49.0
Dickinson Ruffalo,0,0.04814933444463888,9,31,199.0
Elgort,0,0.003659450655209285,0,1,2.0
Elgort Thomas,0,0.006368493387096443,0,3,7.0
Gad,0,0.0033198761003752127,0,4,4.0
Grant,0,0.007903844647761006,1,13,28.0
Gyllenhaal,0,0.003637705693640126,0,6,7.0
Gyllenhaal Tyson,0,0.03308694720715973,2,26,102.0
Hawke Williams,0,0.00415168163633257,4,3,8.0
Hemsworth,0,0.0039333271631775135,0,5,8.0
Iger,0,0.002738162733192963,0,3,3.0
James,0,0.0347199693569323,14,26,140.0
James Garfunkel,0,0.02911194986092455,12,21,121.0
Jolie',0,0.007009391443921436,0,14,20.0
Judge Tyson,0,0.021640562821875806,1,19,68.0
Kendrick Deschanel,0,0.0029604596612221494,0,2,2.0
Kidman,0,0.0046251715862142915,0,4,4.0
Koshy,0,0.0023884271270410984,0,1,1.0
Ledger,0,0.0054825038899531196,0,5,14.0
Lee,0,0.0023234693311428908,0,1,1.0
Lewis,0,0.00674286222353725,3,11,18.0
Lively,0,0.014084507042253521,0,1,1.0
Miss Brolin,0,0.03152681158299664,0,17,145.0
Miss Jackman Rapp,0,0.013322699229461247,0,16,44.0
Miss Zane Smith,0,0.014458570176890352,3,10,55.0
Moore,0,0.00490470327209112,0,1,1.0
Mr. Akerman Capshaw,0,0.004663923708622073,0,2,4.0
Mr. Black Cobain,1,0.04224157509239754,0,28,170.0
Mr. Penn,0,0.01706894886050849,4,24,64.0
Mr. Pitt Ruffalo,0,0.014558328900324668,1,13,56.0
Mr. Roberts,0,0.01635310221059399,4,14,61.0
Mrs. Hart,0,0.0023698565604437075,0,1,1.0
Nixon,0,0.014084507042253521,0,1,1.0
O'neal,0,0.0046251715862142915,0,4,4.0
Palmer,0,0.012636078303840583,3,11,48.0
Pearson,0,0.010166552657208146,0,9,34.0
Pearson Depp,0,0.023633805514285913,0,13,96.0
Phillips,0,0.004563443195551279,0,7,10.0
Phillips Taika,0,0.03310077999885536,9,22,118.0
Pitt,0,0.014779961381636066,1,13,57.0
Quaid,0,0.01574584606540291,1,12,57.0
Quaid Davidson,0,0.030900794091829324,4,20,110.0
Scott Ice,0,0.038515912798702416,5,31,160.0
Segel,0,0.002589899306781267,0,2,2.0
Washington,0,0.005896400668982687,0,4,5.0
Wayans,0,0.014084507042253521,0,1,1.0
Wright,0,0.014259191043984718,1,16,44.0
Young,0,0.022693306315209914,8,26,75.0
Zane,0,0.016206457690787726,3,13,62.0
Zendaya,0,0.0023514538884609267,0,1,1.0
