canonical_name,alias_name
Mrs. Sonakshi Prateek,
Mrs. Sonakshi Prateek,Prateek
Mrs. Sonakshi Prateek,Mrs. Prateek
Mr. Vinita Sidharth,
Mr. Vinita Sidharth,Sidharth
Mr. Vinita Sidharth,Mr. Sidharth
Mr. Vinita Sidharth,Vinita Sidharth
Sir Pushkar Taapsee,
Sir Pushkar Taapsee,Taapsee
Sir Pushkar Taapsee,Pushkar Taapsee
Sir Shalu Bhavesh,
Sir Shalu Bhavesh,Bhavesh
Rev. Anjali Abir,
Rev. Anjali Abir,Abir
Rev. Anjali Abir,Anjali Abir
Akanksha Kiara,
Akanksha Kiara,Kiara
Akanksha Kiara,Mr. Kiara
Nushrat Medha,
Nushrat Medha,Medha
Professor Medha,
Miss Medha,
Genelia Swara,
Genelia Swara,Swara
Genelia Swara,Mr. Swara
Ronit Bhavesh,
Ronit Bhavesh,Lady Bhavesh
Mansi Vikrant,
Navya Prateek,
Vinita Aditya,
Vinita Aditya,Aditya
Vinita Aditya,Mr. Aditya
Inspector Priyanka,
Professor Gaurav,
Mrs. Siddharth,
Mrs. Siddharth,Siddharth
Mr. Siddharth,
Miss Bandita,
Miss Bandita,Bandita
Lady Taapsee,
Mrs. Lakshya,
Mrs. Lakshya,Lakshya
Miss Nushrat,
Miss Nushrat,Nushrat
Mrs. Deepika,
Mrs. Deepika,Deepika
Mr. Kritika,
Mr. Kritika,Kritika
Sir Pushkar,
Sir Pushkar,Pushkar
Sir Shalu,
Miss Saif,
Akanksha,
Santhosh,
Sushmita,
Mr. Abir,
Sonakshi,
Anirudh,
Tushar',
Pallavi,
Amitabh,
Anushka,
Lavanya,
Darshan,
Janhvi,
Maanvi,
Sakshi,
Neerja,
Salman,
Pankaj,
Prerna,
Vinita,
Shahid,
Rajesh,
Ranjan,
Irrfan,
Soumya,
Sarika,
Mrunal,
Sonali,
Sohail,
Tanmay,
Reema,
Manas,
Saira,
Arjun,
Meena,
Ronit,
Udita,
Kiran,
Rohit,
Gully,
Ashok,
Vikas,
Aamir,
Navya,
Ramya,
Pavan,
Zara,
Yash,
Lara,
Ekta,
Om,
Asin,
Neetu,
Priyadarshan,
Juhi,
Nithya,
Hema,
Roshan,
Gopika,
Sunny,
Sharman,
Mayank,
Aishwarya,
Manju,
Nikita,
Prithvi,
Ranjit,
Anaya,
Pranav,
