canonical_name,alias_name
Miss Cummings Chappelle,
Miss Cummings Chappelle,Chappelle
Miss Cummings Chappelle,Miss Chappelle
Miss Cummings Chappelle,Cummings Chappelle
Mr. Ledger Baldwin,
Mr. Ledger Baldwin,Baldwin
Mr. Ledger Baldwin,Mr. Baldwin
Mr. Ledger Baldwin,Ledger Baldwin
Mr. Ledger Baldwin,Mr Ledger Baldwin
Mr. Pryor Woodley,
Mr. Pryor Woodley,Woodley
Mr. Pryor Woodley,Mr. Woodley
Mr. Pryor Woodley,Pryor Woodley
Mr. Pryor Woodley,Mr Pryor Woodley
Mr. Barlow Jason,
Mr. Barlow Jason,Jason
Mr. Barlow Jason,Mr. Jason
Mr. Barlow Jason,Barlow Jason
Beckham Reynolds,
Mr. Irwin Jason,
Mr. Irwin Jason,Irwin Jason
Mr. Franco Hart,
Mr. Franco Hart,Franco Hart
Collette Cobain,
Burrows Capshaw,
Murdoch Glover,
Murdoch Glover,Glover
Dreyfuss Adams,
Corbin Tyrese,
Corbin Tyrese,Tyrese
Mrs. Tyrese,
Mr. Tyrese,
Travolta Elba,
Travolta Elba,Elba
Taika O'brien,
Taika O'brien,O'BRIEN
Taika O'brien,O'brien
Taika O'brien,Taika O'Brien
Gooding Young,
Mrs. Rudd Ice,
Mrs. Rudd Ice,Mrs. Ice
Turner Berry,
Nixon Harris,
Nixon Jason,
Gooding Fox,
D'arcy Penn,
Brother Barlow,
Brother Barlow,Barlow
Mrs. Giamatti,
Mrs. Giamatti,Giamatti
Christenson,
Dr. Wright,
Dr. Wright,Wright
Mr. Arnold,
Mr. Arnold,Arnold
Gyllenhaal,
Dr. Moore,
Dr. Moore,Moore
Mr. Irwin,
Mr. Irwin,Irwin
Mrs. Gaye,
Kauffman,
Phillips,
Collette,
Cummings,
Burnett,
Elliott,
Burrows,
Paltrow,
Winfrey,
Teller,
Waller,
Mullen,
Oldman,
Bening,
Dehaan,
Wayans,
Adele,
Lewis,
Gadot,
Behar,
Gere,
Diaz,
Hawke,
Beckinsale,
Bach,
Charles,
Hemsworth,
Vance,
Scott,
Efron,
Palmer,
Cage,
Sarandon,
Mendes,
Day,
