node,is_victim,pagerank,victim_connection_weight,degree,strength
Hardy Balmoral,1,0.04776028393729152,0,2,3.0
Herder Holmes,0,0.015756713962055635,0,1,1.0
Hudson,0,0.05541560442709161,0,3,6.0
John,0,0.028281129125457417,0,1,1.0
Merridew,0,0.05541560442709161,0,3,6.0
Milner,0,0.04918522566033907,0,2,2.0
Milner Cabul,0,0.04918522566033907,0,2,2.0
Moran,0,0.125784591744479,2,6,8.0
Morgan Sigerson,0,0.03628521921108684,0,2,2.0
Mr. Lestrade Cabul,0,0.07334841955386445,0,3,3.0
Oscar,0,0.05541560442709161,0,3,6.0
Sebastian,0,0.04776028393729152,1,2,3.0
Sherlock,0,0.06799647275666942,0,4,7.0
Sir James Parker,0,0.020864098144381414,0,1,1.0
augustus,0,0.054982984915310285,0,3,3.0
maynooth,0,0.03628521921108684,0,2,2.0
meunier,0,0.05,0,1,1.0
mycroft,0,0.04013865944953625,0,2,2.0
ronald,0,0.05,0,1,1.0
sherpur,0,0.04013865944953625,0,2,2.0
