node,is_victim,pagerank,victim_connection_weight,degree,strength
Abir Agnes Prateek,0,0.08533198871735662,0,22,197.0
Abir Inglethorpe,0,0.0033821509593834702,0,1,1.0
Albert Arvind,0,0.007850181334651969,0,3,3.0
Aunt Abir,0,0.009713515631627812,0,10,11.0
Bandita,0,0.005184733131155904,0,1,2.0
Coroner,0,0.008517503938395832,0,7,10.0
Dearest Jaya,0,0.020321281260331572,0,11,38.0
Detective Inspector Varsha Chitrangada,0,0.019078918635797498,0,6,19.0
Detective-inspector Chitrangada,0,0.008571220598461897,0,2,7.0
Dr. Karthik,0,0.013484626719325116,0,7,16.0
ER,0,0.0029997424629656082,0,1,1.0
Elizabeth Rajesh,0,0.008192883316113519,0,5,8.0
Farmer Rakul,0,0.005818196630787638,0,7,7.0
Hercule Rani,0,0.006053028884665552,0,1,7.0
Irrfan,0,0.024909192214252786,0,15,28.0
Irrfan Court,0,0.010714112929605512,0,3,12.0
Irrfan St. Siddharth,0,0.045798787301548356,0,16,106.0
Jaya Rohit,0,0.03742654145269879,0,15,74.0
Kajol,0,0.0045408500559937955,0,1,2.0
Krish,0,0.015016296373794112,0,6,10.0
Lady Ramesh,0,0.012354236090918614,0,9,11.0
Little Gully,0,0.008743943068564377,0,2,2.0
Madame,0,0.004586693197252497,0,1,4.0
Manju,0,0.00414328108592331,0,3,4.0
Mohit Kuldeep,0,0.007453347321441991,0,5,9.0
Mon ami Shraddha,0,0.009570955120408767,0,5,9.0
Monsieur Ayush,0,0.036468686855700254,0,17,78.0
Monsieur Karisma,0,0.0635616122753404,0,26,131.0
Monsieur Karisma Salman,0,0.07529186128293183,0,16,178.0
Monsieur Prateek,0,0.0029997424629656082,0,1,1.0
Monsieur Rani,0,0.013570500138434981,0,5,23.0
Monsieur Shraddha,0,0.004439412450822456,0,1,2.0
Mr. Ayush Salman,0,0.01720481357032488,0,4,37.0
Mr. Raghav Prateek,0,0.05779137588184283,0,12,145.0
Niharika Rani,0,0.06670164802640423,0,24,116.0
Nushrat Anirudh,0,0.0033878216989045376,0,1,1.0
Paul Vinay,0,0.003061473301030642,0,1,1.0
Pranav,0,0.0048557905078275634,0,1,1.0
Princess,0,0.0029883425424215605,0,1,1.0
Priyadarshan,0,0.00428119115327164,0,1,4.0
Raghav,0,0.06212301562587433,0,14,148.0
Raghav Ing,0,0.0029883425424215605,0,1,1.0
Rajat,0,0.012283828817880496,0,4,7.0
Rajat Earl,0,0.009487970537623923,0,4,5.0
Ronit Chitrangada,0,0.003485175350694438,0,1,1.0
Ross,0,0.004456711585592157,0,2,2.0
Ruchika,0,0.004520103717949037,0,4,5.0
Santhosh,0,0.006348334820348472,0,1,1.0
Siddharth Salman,0,0.03233708439307901,0,8,79.0
Sir Akshay,0,0.012079165226311118,0,3,9.0
Sir Akshay Monali,0,0.009478848621840407,0,1,6.0
Sonam,0,0.02097164136864881,0,6,45.0
Sonam Charu,0,0.010820693253645739,0,7,16.0
Sonam Mohit,0,0.04124165784582852,0,16,85.0
Superintendent Akshaye,0,0.010815808197882075,0,4,11.0
Yami Harsh,0,0.006492868273158965,0,3,3.0
counsel,0,0.003706269239574564,0,3,3.0
