canonical_name,alias_name
Miss Sarah Cushing,
Miss Sarah Cushing,Cushing
Miss Sarah Cushing,Miss Cushing
Miss Sarah Cushing,Sarah Cushing
Miss Sarah Cushing,Miss S. Cushing
Sherlock Holmes,
Sherlock Holmes,Holmes
Alec Fairbairn,
Alec Fairbairn,Fairbairn
Jim Browner,
Jim Browner,Browner
Jim Browner,Mr. Browner
Inspector Montgomery,
Inspector Montgomery,Montgomery
Mr. Lestrade,
Mr. Lestrade,Lestrade
Beecher,
Watson,
Sarah,
Alec,
Mary,
Jim,
poe,
gordon,
henry,
susan,
paganini,
browners,
algar,
james,
aldridge,
