node,is_victim,pagerank,victim_connection_weight,degree,strength
Alec,0,0.03792653211169279,2,1,2.0
Alec Fairbairn,1,0.06570955393816597,0,3,4.0
Beecher,0,0.06666666666666667,0,1,1.0
Jim,0,0.06423538194930736,0,2,4.0
Jim Browner,0,0.08302942613651618,0,3,5.0
Mary,0,0.0839374443688089,1,3,6.0
Miss Sarah Cushing,0,0.1120173332170569,0,3,8.0
Mr. Lestrade,0,0.06099154941302228,0,1,4.0
Sarah,0,0.1634937730722487,1,5,12.0
Sherlock Holmes,0,0.10498036893341992,0,3,7.0
Watson,0,0.022747887353255572,0,1,1.0
browners,0,0.021580990690806663,0,1,1.0
henry,0,0.06666666666666667,0,1,1.0
james,0,0.024114800161807115,0,1,1.0
susan,0,0.021901625320558345,0,1,1.0
