canonical_name,alias_name
Ruth Oliver,
Mrs. Howard,
Mr. Gryce,
Mrs. Pope,
Mrs. Pope,Pope
D'Aubigny,
Mr. Pope,
suzanne,
shell,
josephine,
paolucci,
anna,
green,
g,
putnams,
by,
rohlfs,
amelia,
butterworth,
van,
burnam,
franklin,
burnams,
araminta,
dahl,
iv,
silas,
isabella,
caroline,
fanny,
preston,
haddam,
louise,
carroll,
boppert,
campbell,
jacobs,
ferguson,
susan,
hull,
vanity,
callahan,
james,
clapp,
henshaw,
richard,
seth,
brown,
cunningham,
stapleton,
xiii,
randolph,
stone,
althorpe,
misses,
belle,
susie,
lena,
t,
alvord,
j,
denham,
sarah,
o,
r,
bertha,
desberger,
phineas,
cox,
madonna,
mary,
xxiii,
crescenze,
dan,
lalee,
taken,
aback,
ebenezar,
humph,
harrison,
pigot,
jane,
parker,
poe,
altman,
inspector,
sibley,
ebenezer,
xxxviii,
gown,
ella,
olive,
john,
providence,
