canonical_name,alias_name
Mrs. Hilton Cubitt,
Mrs. Hilton Cubitt,CUBITT
Mrs. Hilton Cubitt,Cubitt
Mrs. Hilton Cubitt,HILTON CUBITT
Mrs. Hilton Cubitt,Hilton Cubitt
Mr. Hilton Cubitt,
Wilson Hargreave,
Sherlock Holmes,
Sherlock Holmes,HOLMES
Sherlock Holmes,Holmes
Sherlock Holmes,Mr. Holmes
Elsie Patrick,
Elsie Patrick,Patrick
Abe Slaney,
Abe Slaney,Slaney
Inspector Martin,
Inspector Martin,Martin
Mrs. Hudson,
Dr. Watson,
Dr. Watson,Watson
Thurston,
Saunders,
Hilton,
Elsie,
Elsie,ELsie
parker,
comeelsie,
elsieprepareto,
george,
ae,
slane,
god,
