node,is_victim,pagerank,victim_connection_weight,degree,strength
Aditya,0,0.058823529411764705,0,1,1.0
Clark Russell,0,0.024947078269210422,0,1,1.0
Colonel,0,0.06089484762701245,3,3,5.0
Colonel Darshan,1,0.13025077926354733,5,4,14.0
Grice Esha,0,0.058823529411764705,0,1,1.0
Mccauley,0,0.03595229616048415,0,3,3.0
Mr. Hina,0,0.058823529411764705,0,1,1.0
Neeraj,0,0.03334974623286572,0,2,2.0
Nushrat,0,0.03334974623286572,0,2,2.0
Paramore,0,0.03595229616048415,0,3,3.0
Pushkar,0,0.058823529411764705,0,1,1.0
Radhika Saket,0,0.037935662525054294,1,2,2.0
Saira,0,0.058823529411764705,0,1,1.0
Shahid,0,0.1241172101210451,10,5,14.0
Shahid Darshan,1,0.0860415468360651,5,2,10.0
Shahid Swain,0,0.04426761410077716,0,3,4.0
barque,0,0.058823529411764705,0,1,1.0
