node,is_victim,pagerank,victim_connection_weight,degree,strength
Mrs. MacDonald,0,0.01906077315178752,0,1,4.0
Stephen,0,0.008394225546011396,0,1,1.0
a,0,0.3513803883204875,0,24,84.0
benjamin,0,0.008394225546011396,0,1,1.0
boudoir,0,0.050433265443655,0,3,12.0
charles,0,0.03225806451612903,0,1,1.0
clues,0,0.025618175148482927,0,3,4.0
cousin,0,0.06395006826010441,0,3,17.0
eleanor,0,0.008394225546011396,0,1,1.0
elizabeth,0,0.008394225546011396,0,1,1.0
fortune,0,0.06065316418332273,0,2,16.0
grace,0,0.008394225546011396,0,1,1.0
gray,0,0.008394225546011396,0,1,1.0
h,0,0.011949741414603438,0,1,2.0
iv,0,0.011616993864318428,0,2,2.0
j,0,0.008394225546011396,0,1,1.0
joseph,0,0.008394225546011396,0,1,1.0
jr,0,0.03225806451612903,0,1,1.0
mark,0,0.011949741414603438,0,1,2.0
maurice,0,0.011949741414603438,0,1,2.0
robert,0,0.008394225546011396,0,1,1.0
snake,0,0.09478425880955259,0,4,25.0
stone,0,0.01739368104508451,0,2,3.0
stork,0,0.03225806451612903,0,1,1.0
thomas,0,0.03225806451612903,0,1,1.0
tom,0,0.008394225546011396,0,1,1.0
tongues,0,0.008394225546011396,0,1,1.0
wills,0,0.01459872930240074,0,2,2.0
x,0,0.010282649307900427,0,1,1.0
xx,0,0.008411160546050775,0,1,1.0
xxiii,0,0.01459872930240074,0,2,2.0
