canonical_name,alias_name
Captain Kalyani Anirudh,
Captain Kalyani Anirudh,Kalyani Anirudh
Black Kalyani Anirudh,
Duke of Holdernesse,
Mr. Ranjan Aparna,
Mr. Ranjan Aparna,Ranjan Aparna
Sherlock Vinay,
Sherlock Vinay,Vinay
Sherlock Vinay,Mr. Vinay
Stanley Raghav,
Stanley Raghav,Raghav
Kiara Shriman,
Meher Kalyani,
Captain Sagar,
Captain Sagar,Sagar
Asin Sanjay,
Mrs. Varun,
Dr. Rajesh,
Dr. Rajesh,Rajesh
Harpooner,
Ribston,
Sameer,
Shafaq,
Tushar,
Dundee,
Mukesh,
Karun,
Mohit,
Leena,
Shalu,
Neha,
Jaya,
holmes,
tosca,
wilson,
woodman,
lee,
peter,
carey,
basil,
allardyce,
hopkins,
watson,
slater,
jhn,
hopkin,
john,
neligan,
dawson,
sumner,
hudson,
tut,
james,
lancaster,
hugh,
pattins,
patrick,
cairns,
