canonical_name,alias_name
Long John Silver,
L. B. Carton,
L. B. Carton,Carton
Rev. Edward Chichester,
Rev. Edward Chichester,Chichester
Sir Lawrence Eardsley,
Sir Lawrence Eardsley,Eardsley
Sir Lawrence Eardsley,Sir Laurence Eardsley
Mrs. Clarence Blair,
Mrs. Clarence Blair,Blair
Mrs. Clarence Blair,Mrs. Blair
Sir Eustace Pedler,
Sir Eustace Pedler,Pedler
Sir Eustace Pedler,Eustace Pedler
Mr. Harry Rayburn,
Mr. Harry Rayburn,Rayburn
Mr. Harry Rayburn,Mr. Rayburn
Mr. Harry Rayburn,HARRY RAYBURN
Mr. Harry Rayburn,Harry Rayburn
Anne Beddingfeld,
Anne Beddingfeld,Beddingfeld
Professor Beddingfeld,
Miss Beddingfeld,
Augustus Milray,
Augustus Milray,Mr. Milray
John Eardsley,
John Eardsley,Lady Eardsley
Suzanne Blair,
Harry Parker,
Arthur Minks,
Arthur Minks,Minks
Harry Lucas,
Harry Lucas,Lucas
Harry Lucas,Mr. Lucas
Tylman Roos,
Guy Pagett,
Guy Pagett,Pagett
Guy Pagett,Mr Pagett
Guy Pagett,Mr. Pagett
Mr. Chichester-Pettigrew,
Mr. Chichester-Pettigrew,Chichester-Pettigrew
Professor Peterson,
Professor Peterson,Peterson
Inspector Meadows,
Inspector Meadow,
Miss Pettigrew,
Miss Pettigrew,Pettigrew
Mr. Chichester,
Mrs. Flemming,
Sir Laurence,
Mrs. Raffini,
Mr. Flemming,
Lady Pedler,
Sir Eustace,
Sir Eustace,Eustace
Mrs. James,
Mrs. James,James
Miss Emery,
Kimberley,
Miss Anne,
Miss Anne,Anne
Stevenson,
Desdemona,
Mrs. Grey,
Loamsley,
Caroline,
Clarence,
Paggett,
Schwart,
Crippen,
Othello,
Suzanne,
Pamela,
Jeanne,
Nadina,
Rhodes,
Marlow,
Reeves,
Jarvis,
Mamma,
Henry,
Smuts,
Emily,
Harry,
Nasby,
Andy,
Race,
Eric,
John,
Papa,
Ned,
e,
sergius,
paulovitch,
lor,
cook,
mary,
butler,
gipsy,
florence,
raphael,
fate,
hampsly,
edgar,
hullo,
god,
nature,
adam,
eve,
anita,
grunberg,
delilah,
beira,
kilmorden,
jane,
george,
pagetts,
