node,is_victim,pagerank,victim_connection_weight,degree,strength
Ames,0,0.006289441729609417,2,5,13.0
Andrews,0,0.005471855254042705,0,5,7.0
Arthur Willaby,0,0.004060749731103992,0,5,5.0
Billy,0,0.004822692930834808,0,5,5.0
Billy James,0,0.0022483850756546287,0,1,1.0
Birdy Edwards,0,0.012895695674803195,1,14,27.0
Birlstone,0,0.01762175451940519,9,14,37.0
Blaker,0,0.009523809523809525,0,1,2.0
Boss,0,0.008669460597410377,0,9,17.0
Brother Morris,0,0.009581427241114717,0,5,19.0
Carter,0,0.006082510196254463,0,6,9.0
Cecil,0,0.010883916846427456,1,6,26.0
Cecil James Barker,0,0.021319865770223982,8,10,53.0
Chester Wilcox,0,0.0018089657510043323,0,1,1.0
Crabbe,0,0.002219453037472057,0,2,2.0
Dr. Watson,0,0.010216786799698882,0,5,23.0
Dunn,0,0.003363097301366735,0,2,3.0
Egan,0,0.009523809523809525,0,1,1.0
Eminent Bodymaster,0,0.018757816610446443,1,16,41.0
Ettie,0,0.013974040842699424,0,9,30.0
Ettie Edwards,0,0.002230424351342313,0,2,2.0
Evans,0,0.006940994665818747,0,8,10.0
Evans Pott,0,0.005793093702329889,0,7,8.0
FRED PORLOCK,0,0.005871567438109383,0,5,10.0
Fred,0,0.0023080289822951594,0,2,2.0
Gower,0,0.0036479565906873575,0,3,3.0
Hargrave,0,0.002170582029829028,0,1,2.0
Harraway,0,0.0061686427745356745,0,9,10.0
Higgins,0,0.002010511510037748,0,1,1.0
IVY DOUGLAS,0,0.0017979167194370287,1,1,1.0
Inspector Mac,0,0.00523400579770942,0,5,8.0
Inspector MacDonald,0,0.015649253439901707,0,6,37.0
Jack,0,0.012425727360622418,2,9,26.0
Jack Douglas,0,0.0026100571065637073,1,3,3.0
James Murdoch,0,0.009523809523809525,0,1,2.0
James Stanger,0,0.004571393921943223,0,3,8.0
Jim Carnaway,0,0.0018089657510043323,0,1,1.0
John Douglas,1,0.022597513069525472,0,12,52.0
Lander,0,0.009523809523809525,0,1,1.0
Lawler,0,0.006881648348670424,0,8,10.0
Lynch,0,0.0037441481572396754,0,2,4.0
Manders,0,0.004167544523445058,0,2,3.0
Mansel,0,0.0036479565906873575,0,3,3.0
Menzies,0,0.0027618123307315175,0,2,2.0
Mike Scanlan,0,0.01280163634482127,0,15,21.0
Miss Ettie Shafter,0,0.008350464409739723,0,6,17.0
Mr. White Mason,0,0.008496135949828686,0,5,19.0
Pinkerton,0,0.008390195937067545,0,5,18.0
Professor Moriarty,0,0.006862608771033738,0,4,12.0
Reilly,0,0.004848821860577627,0,3,4.0
Scowrer,0,0.0042893286598130785,0,4,5.0
Scowrers,0,0.009858505392917636,0,11,20.0
Sherlock Holmes,0,0.02882726852695866,5,20,65.0
Steve Wilson,0,0.0045154979645664565,0,3,3.0
Ted,0,0.013118480816765523,11,5,30.0
Ted Baldwin,1,0.011533668493047334,0,5,26.0
Teddy Baldwin,0,0.020662264231633774,11,13,46.0
Teddy Marvin,0,0.004912306258537201,0,3,9.0
Tiger Cormac,0,0.006702849335924501,0,8,10.0
Willabys,0,0.006283814001954044,1,7,8.0
Windle,0,0.0017995767292002286,0,1,1.0
andrew,0,0.009523809523809525,0,1,1.0
atwood,0,0.008035967688436766,0,4,4.0
bartholomew,0,0.0027079222937371862,0,1,1.0
bird,0,0.009523809523809525,0,3,6.0
boarder,0,0.005979614584092484,0,9,9.0
capus,0,0.001833364729270599,0,1,1.0
chandos,0,0.0024545524691929636,0,1,1.0
charles,0,0.004828330873973702,0,4,4.0
charlie,0,0.009523809523809525,0,3,6.0
christ,0,0.0018089657510043323,0,1,1.0
deacon,0,0.0018174232657266756,0,1,1.0
deher,0,0.008035967688436766,0,4,4.0
doyle,0,0.004594225031281589,0,8,8.0
foreman,0,0.009523809523809525,0,1,2.0
god,0,0.006826401213137172,0,5,14.0
greuze,0,0.004226881521701803,0,3,4.0
hales,0,0.003723859820809085,0,5,5.0
herman,0,0.009523809523809525,0,1,2.0
hunt,0,0.006381637912434576,0,6,8.0
i,0,0.15440730386455864,11,56,345.0
inspector,0,0.013789601985483969,1,8,32.0
jean,0,0.0036018687440623224,0,2,3.0
knox,0,0.0030017510823543165,0,2,4.0
law,0,0.0077389026984857065,0,5,10.0
man,0,0.08031754882125282,12,37,184.0
manson,0,0.008035967688436766,0,4,4.0
moran,0,0.0036285502901620328,0,2,2.0
murphy,0,0.0017995767292002286,0,1,1.0
napoleon,0,0.0018089657510043323,0,1,1.0
old,0,0.020251851291925957,0,17,41.0
rae,0,0.009523809523809525,0,1,1.0
sam,0,0.0031459720861890003,0,2,2.0
sebastian,0,0.0036285502901620328,0,2,2.0
shuman,0,0.008035967688436766,0,4,4.0
simon,0,0.009523809523809525,0,3,6.0
staphouse,0,0.009523809523809525,0,1,2.0
strauss,0,0.009523809523809525,0,1,2.0
treasurer,0,0.008900684389470653,0,8,13.0
uncle,0,0.0031459720861890003,0,2,2.0
van,0,0.008687020693204402,0,5,5.0
vell,0,0.0018089657510043323,0,1,1.0
vermissa,0,0.017244080452917334,0,18,35.0
william,0,0.002851364682503998,0,3,3.0
williams,0,0.009523809523809525,0,3,6.0
