node,is_victim,pagerank,victim_connection_weight,degree,strength
Bathilda,0,0.007835443836110331,1,6,9.0
Black,0,0.007206689301244209,0,10,24.0
Broomstick,0,0.003206796745080117,0,2,2.0
Cattermole,0,0.018754164839960733,5,11,56.0
Cedric Diagon,0,0.010327616939281158,0,2,2.0
Chamber,0,0.002573575887021695,0,2,2.0
Chaser,0,0.004176286165625433,0,2,2.0
Child Marauder,0,0.007951264912721323,1,9,18.0
Child Sprout,0,0.015108628448891387,0,4,4.0
Chimaera Harry,0,0.05052711877036862,11,15,231.0
Cho,0,0.005193380768008883,1,6,13.0
Cursed,0,0.003530018246440284,0,4,6.0
Errol,0,0.0032484907973253253,1,2,2.0
Express,0,0.003079330638158436,0,4,4.0
Fantastic,0,0.014084507042253521,0,3,3.0
Firebolt,0,0.014084507042253521,0,3,3.0
Fudge,0,0.005493737571835716,0,5,10.0
Gilderoy Binns,0,0.014084507042253521,0,2,4.0
Goblet,0,0.005683661336211531,0,5,11.0
Hallows,0,0.010085104771155845,1,6,36.0
Hallows Grindelwald,0,0.06641887797745921,26,24,251.0
Hogwarts,0,0.014084507042253521,0,1,1.0
Horace Crimes,0,0.026165692363692296,11,14,96.0
Jacob,0,0.013219851291250162,3,6,44.0
James,0,0.011713836672377515,0,3,6.0
Katie Barty Peeves,0,0.0511854352903795,15,25,196.0
Katie Bludger,0,0.017993679158406984,0,4,4.0
Katie Find,0,0.011713836672377515,0,3,6.0
Katie Fluffy,0,0.014084507042253521,0,1,1.0
Katie Kreacher,0,0.011713836672377515,0,3,6.0
Katie Lethifold,0,0.003555013416167544,0,4,4.0
Keeper,0,0.009967874944006385,0,3,4.0
Krum Crimes,0,0.0067198393016043665,0,5,19.0
LILY,0,0.003502855708530444,0,4,4.0
Lee,0,0.004176286165625433,0,2,2.0
Lovegood,0,0.009148641910529135,0,2,2.0
Mandrake Order,0,0.010327616939281158,0,2,2.0
Map,0,0.0023978835001397776,0,1,1.0
Mcgonagall,0,0.002603922556529561,0,1,1.0
Merope,0,0.0023486627574156494,0,1,1.0
Miss Krum,0,0.01415411181633838,1,9,46.0
Molly,0,0.014084507042253521,0,1,1.0
Mr. Centaur,0,0.06135895660160237,22,24,221.0
Mr. Chudley,0,0.009825188935128673,0,7,17.0
Mr. Graphorn,0,0.010053035658946231,2,9,34.0
Mr. Leta,0,0.007747110725394192,0,5,14.0
Mr. Pansy,0,0.03523288900354969,14,16,105.0
Mr. Prisoner,1,0.03936793196576547,0,21,149.0
Mr. Sorting Harry,0,0.06191253921113377,13,17,278.0
Newt,0,0.007112817685578348,3,4,23.0
Newt Dumbledore,0,0.04048088674193229,9,16,163.0
Nymphadora,0,0.014084507042253521,0,1,1.0
Oliver,0,0.013935333672079277,0,5,8.0
Padfoot,0,0.0024013757667793764,0,1,1.0
Portkey,0,0.003829597995517928,0,2,2.0
Potion,0,0.007442566229765558,0,2,2.0
Prince,0,0.014084507042253521,0,3,3.0
Quaffle Dursley,0,0.012966263965397148,3,6,43.0
Regulus,0,0.004510397610593768,0,2,2.0
Regulus Weasley,0,0.004510397610593768,0,2,2.0
Sorting,0,0.01656568835891392,0,10,63.0
Stone,0,0.0048000962252939625,0,8,10.0
Thestral,0,0.0026227966297458234,0,2,2.0
Tom,0,0.004288259164647297,1,3,4.0
Tournament Weasley,0,0.01640465820351199,0,10,29.0
Triwizard,0,0.014084507042253521,0,3,3.0
Voldemort,0,0.014084507042253521,0,2,4.0
Voldemort Scorpius,0,0.014084507042253521,0,2,4.0
Wands,0,0.002681975973089684,0,1,2.0
Weasley's,0,0.007215505250484797,0,4,10.0
Where,0,0.024795088259836333,5,20,73.0
