node,is_victim,pagerank,victim_connection_weight,degree,strength
Abraham,0,0.006060606060606061,0,2,2.0
Achilles,0,0.001432009866363298,0,2,2.0
Afanasy,0,0.006999646246115463,0,23,59.0
Afrosinya Grigorievitch,0,0.0017277430086294313,0,2,4.0
Alexandr,0,0.004097356351685887,0,5,10.0
Alexandr Grigorievitch,0,0.0016057895414567785,0,1,2.0
Alyona,0,0.00390423463846672,1,9,20.0
Alyona Radishchev,0,0.0032115826357063965,1,7,18.0
Amalia,0,0.0010788195724668649,0,1,2.0
Aniska Pavlitch,0,0.0013937223472746656,0,1,1.0
Arkady,0,0.007072756121256052,0,19,66.0
Arkady Garnett,0,0.004543669907358857,0,13,44.0
Bakaleyev,0,0.006060606060606061,0,2,2.0
Believest,0,0.0010099296782259018,0,1,1.0
Berg,0,0.006060606060606061,0,1,1.0
Bezzemelny,0,0.0016905063798382362,0,3,6.0
Blanc Kobilatnikov,0,0.001070056895705424,0,2,2.0
Constance,0,0.000993955240778887,0,1,1.0
Darya,0,0.0015289352919340502,0,3,3.0
Dostoevsky,0,0.007187631295933571,0,16,64.0
Dostoevsky Dementyev,0,0.0019085782810180701,0,3,5.0
Dounia,0,0.0014709699561444942,0,1,2.0
Dourov,0,0.005751991541694364,0,17,51.0
Dr. Fedosya,0,0.0070377460407557105,0,21,81.0
Fancy,0,0.0034881877513297885,0,14,30.0
Fourier Radishchev,1,0.003469031134308275,2,6,22.0
Frantsovna,0,0.004509270539221008,0,18,36.0
Gogol,0,0.0010658677025801528,0,2,2.0
Grigoryev,0,0.0010242198948350676,0,1,1.0
Harkov,0,0.002439102073584665,0,2,3.0
Ilya Byelinsky,0,0.004335084615649975,0,5,50.0
Ivan,0,0.001220838999615907,0,3,4.0
Ivanovitch,0,0.000993955240778887,0,1,1.0
Ivanovna,0,0.002241571475346976,0,3,4.0
Jesus,0,0.001922269014925996,0,4,4.0
Johann,0,0.000993955240778887,0,1,1.0
Katerina,0,0.003515814673569251,0,8,8.0
Katia,0,0.000984403377124415,0,1,1.0
Kepler,0,0.0013736375622568444,0,3,3.0
Kobelev Buch,0,0.0033181710584801486,0,6,30.0
Kobelev Pfoo,0,0.0015790816446982095,0,4,4.0
Kobelev Radishchev,0,0.011153517349342801,0,16,128.0
Kobelev Svidrigailov,0,0.002392358398605348,0,10,16.0
Kolya,0,0.015138908019923673,0,22,199.0
Kolya Raphael,0,0.015138908019923673,0,22,199.0
Kolya Raphael Schiller,0,0.0011806973678625385,0,4,4.0
Kryukov Babushkin,0,0.0011498548190225946,0,2,3.0
Kryukov Fyodor,0,0.002231397713133159,0,5,12.0
