node,is_victim,pagerank,victim_connection_weight,degree,strength
Care,0,0.005374962989887686,1,7,27.0
Cavanagh,0,0.003462351655726739,0,5,5.0
Clancy,0,0.09958921049478886,6,44,657.0
Clancy Deane,0,0.03443847982614987,5,31,225.0
Darnleigh,0,0.003462351655726739,0,5,5.0
David,0,0.006811539827087423,0,10,36.0
Don. (Donald) Carey,0,0.048235367313188414,14,23,367.0
Donald,0,0.0031443913572929048,0,5,7.0
Fanchon,0,0.010230431714820493,3,11,62.0
Fate,0,0.003894493637788285,1,8,15.0
Fay,0,0.012645873436680707,3,14,78.0
Fay Marston,0,0.009740672591873787,3,11,58.0
Florine,0,0.02845162075616242,17,27,183.0
Florine Ladue,0,0.020705931092033055,12,24,136.0
Frank,0,0.0034888284790090558,0,5,11.0
Frank Hildebloom,0,0.004211042264276956,6,6,16.0
Garland,0,0.008105352219549222,1,13,46.0
Guernsey,0,0.003490046215247526,0,5,12.0
Hetty,0,0.003997141356653735,0,5,12.0
Ike,0,0.012112902744714858,1,13,74.0
Ike Weber,0,0.021619292711629674,4,22,130.0
Jennie,0,0.003080570501469201,0,1,2.0
Jennie Conover,0,0.005151913143041071,0,5,7.0
Johansen,0,0.002101301823657083,0,1,2.0
Judge Walbrough,0,0.015814808509779232,1,19,83.0
Lallo,0,0.0026397027918811603,0,3,4.0
Lemuel Burkan,0,0.001960825748124071,1,1,1.0
Maria,0,0.0024165324379725323,0,2,2.0
Miss Sally Henderson,0,0.015344055943375191,0,18,89.0
Morris,0,0.015791025212963054,45,18,104.0
Mortimer,0,0.003462351655726739,0,5,5.0
Mr. David Randall,0,0.01927144140789518,0,15,128.0
Mr. Don,0,0.02437396139539092,4,27,164.0
Mr. Grannis,0,0.016962098093151082,4,19,98.0
Mr. Morris Beiner,1,0.03281348781054479,0,28,212.0
Mr. Spofford,0,0.014510998948698985,5,23,86.0
Mrs. Gerand,0,0.004885494757384751,0,5,9.0
Mrs. Hebron,0,0.002101301823657083,0,1,2.0
Paul,0,0.004494369533088916,0,9,17.0
Paul Jones,0,0.0026430087520159153,0,5,5.0
Paul Zenda,0,0.02689384368547234,10,25,168.0
Penniman,0,0.002106643783691596,0,2,2.0
Penwell,0,0.0024874814660936456,0,4,5.0
Phil Vandervent,0,0.002589209124969085,0,4,5.0
Philip,0,0.008255415954262785,1,12,40.0
Philip Vandervent,0,0.03461782367435047,8,31,221.0
Ragan,0,0.0028611168033946294,0,4,4.0
Sally,0,0.011698434559640564,0,13,68.0
Sam,0,0.0019871824770511227,0,1,1.0
Sophie,0,0.030776808206996416,0,18,244.0
Sophie Carey,0,0.0255385700600846,0,12,206.0
Stephen Burgess,0,0.0023772552611395817,0,3,3.0
Tom,0,0.0028182966204411183,0,6,7.0
Tom Walbrough,0,0.028053813599304058,2,29,151.0
Zenith,0,0.011329363093497536,1,13,67.0
a,0,0.16242305624187262,49,64,1015.0
arthur,0,0.004822523446954044,0,2,2.0
branwyn,0,0.004537919838499418,0,3,3.0
bruce,0,0.004537919838499418,0,3,3.0
cl,0,0.002219664453935912,0,3,3.0
cornwell,0,0.00411772909793578,0,4,5.0
dean,0,0.007740857557769031,0,6,7.0
ethel,0,0.0021335325281356646,0,2,2.0
fairchild,0,0.004537919838499418,0,3,3.0
fanny,0,0.0022328592790982274,1,2,3.0
flo,0,0.0019614155540046392,0,1,1.0
god,0,0.0027867800811970907,0,3,7.0
hinsdale,0,0.003716186671074582,0,3,7.0
jack,0,0.0037867820625737446,0,6,8.0
mabel,0,0.0021066962537617012,0,2,2.0
maggie,0,0.012195121951219513,0,1,1.0
martha,0,0.001965285058170005,0,1,1.0
napoli,0,0.005752339656828755,3,11,27.0
roche,0,0.004822523446954044,0,2,2.0
sage,0,0.0020869534023942285,0,1,2.0
simon,0,0.0022906717850026794,0,1,1.0
smith,0,0.012195121951219513,0,1,1.0
walbroughs,0,0.005326083873022884,0,12,23.0
webers,0,0.001965285058170005,0,1,1.0
xviii,0,0.001958110847538578,0,1,1.0
xxiv,0,0.0022563390019336308,0,3,3.0
xxvii,0,0.0021015282232399995,0,2,2.0
