node,is_victim,pagerank,victim_connection_weight,degree,strength
Alice George,0,0.03087363421804527,0,4,18.0
Alison,0,0.008371566370582999,0,2,3.0
Blanche,0,0.08984707802378386,0,14,53.0
Blanche Blake,0,0.0056090987934549015,0,1,2.0
Blanche Washington,0,0.10374540967981756,0,18,61.0
Blobs,0,0.012613546255901283,0,2,3.0
Br,0,0.01599010431984474,0,5,6.0
Browne,0,0.01818181818181818,0,1,1.0
Browne South,0,0.01818181818181818,0,1,1.0
Carter Whistler,0,0.008442816799819064,0,1,3.0
Conway,0,0.01306572631322954,0,3,5.0
Dal Sam,0,0.004338009239194545,0,1,1.0
Doctor Forbes,0,0.004172870408247145,0,1,1.0
Doctor Obadiah Flier,0,0.009173937152267993,0,4,4.0
Dorothy Sam,0,0.07201143834563016,0,15,38.0
Doyle,0,0.004632454084788172,0,1,1.0
Fiddlededee,0,0.009173937152267993,0,4,4.0
Flanders,0,0.005648304021576661,0,2,2.0
Flanders George,0,0.034827889651763894,0,5,20.0
Francis,0,0.00456120365555211,0,1,1.0
Francis Janet,0,0.02804885221279797,0,9,13.0
Gardner Dolly,0,0.018136137605828592,0,5,9.0
Godey,0,0.01585877268494456,0,2,2.0
Gray,0,0.0109940940811886,0,2,2.0
Harry Peck,0,0.007155934080190783,0,1,1.0
Heaton,0,0.02018890200708381,0,2,3.0
Henry,0,0.01033657826136069,0,2,4.0
Henry Sam,0,0.006534475282309002,0,2,2.0
Hotchkiss,0,0.007809344773484527,0,1,1.0
Jenkins,0,0.00630109724621622,0,1,1.0
Jennie,0,0.02018890200708381,0,2,3.0
John,0,0.010711983114077745,0,4,5.0
John Lawrence,0,0.00748621636328761,0,3,3.0
Kirk,0,0.02095636785002392,0,4,12.0
Klopton,0,0.014167650531286916,0,2,2.0
Martin,0,0.02209707055162899,0,3,6.0
Martin Springer,0,0.017578104588499247,0,2,5.0
Mary,0,0.0043452080559704355,0,1,1.0
Miller,0,0.010420482486694378,0,2,2.0
Mr. Andrew Whistler,0,0.04258706895108033,0,11,19.0
Mr. Gardner,0,0.020006894858166868,0,6,10.0
Mrs. Andrew,0,0.009424146156369124,0,3,4.0
Mrs. Gilmore,0,0.007231718770035939,0,3,3.0
North,0,0.013705847429431333,0,5,5.0
Pullman Harrington,0,0.014287871156162802,0,4,7.0
Rafferty West,0,0.04568455192190206,0,11,24.0
Satan,0,0.01224095060140801,0,3,6.0
Simon,0,0.023905322589161816,0,4,4.0
Sullivan,0,0.006395134583831492,0,1,2.0
Wilson,0,0.011238181910203678,0,3,3.0
humerus,0,0.009466164507452515,0,1,1.0
jove,0,0.01818181818181818,0,1,1.0
junior,0,0.004632454084788172,0,1,1.0
lollie,0,0.010051221483007532,0,2,4.0
mike,0,0.01818181818181818,0,1,1.0
