canonical_name,alias_name
Doctor Obadiah Flier,
Doctor Obadiah Flier,Obadiah Flier
Mr. Andrew Whistler,
Mr. Andrew Whistler,Whistler
Mr. Andrew Whistler,Mr. Whistler
Blanche Washington,
Blanche Washington,Washington
Blanche Washington,MISS Washington
Blanche Washington,Miss Washington
Pullman Harrington,
Pullman Harrington,Harrington
Pullman Harrington,Mr. Harrington
Pullman Lawrence,
Martin Springer,
Carter Whistler,
Flanders George,
Flanders George,George
Francis Janet,
Francis Janet,Janet
Blanche Blake,
Blanche Blake,Mrs. Blake
John Lawrence,
Gardner Dolly,
Gardner Dolly,Dolly
Gardner Dolly,Mr. Dolly
Rafferty West,
Rafferty West,West
Rafferty West,Mr. West
Alice George,
Browne South,
Browne South,Mrs. South
Dorothy Sam,
Dorothy Sam,Sam
Mrs. Sam,
Mr. Sam,
Dallas Poe,
Harry Peck,
Henry Sam,
Dal Sam,
Miss Cavalcanti,
Doctor Forbes,
Mrs. Johnson,
Mrs. Gilmore,
Mrs. Gilmore,Gilmore
Mr. Gardner,
Mr. Gardner,Gardner
Mrs. Andrew,
Mrs. Andrew,Andrew
Fiddlededee,
Mr. Richey,
Mr. Richey,Richey
Hotchkiss,
Williams,
Sullivan,
Sherlock,
Rinehart,
Blakeley,
Flanders,
Jenkins,
Francis,
Blanche,
Klopton,
Granger,
Candida,
Browne,
Martin,
Miller,
Conway,
Jennie,
Heaton,
Alison,
Curtis,
Arnold,
Wilson,
Doyle,
Godey,
North,
North,NORTH
Sammy,
Eliza,
Satan,
Polly,
Henry,
Simon,
Blobs,
Conan,
John,
Kirk,
Mary,
Andy,
Gray,
Van,
Joy,
Br,
wests,
lollie,
euphemia,
bronson,
jove,
rich,
humerus,
robison,
shaw,
stogie,
jonah,
stuart,
mike,
thomas,
junior,
allie,
fido,
ida,
