char_id,name,story_title
1,Shabana Jaya,The Adventure of the Speckled Band
2,Chandni,The Adventure of the Speckled Band
3,Mrs. Javed,The Adventure of the Speckled Band
4,Dr. Meena Karisma,The Adventure of the Speckled Band
5,Jaya,The Adventure of the Speckled Band
6,Dr. Chandni,The Adventure of the Speckled Band
7,Mrs. Lakshmi,The Adventure of the Speckled Band
8,Lakshmi,The Adventure of the Speckled Band
9,Nithya Kalyani,The Adventure of the Speckled Band
10,Dr. Karisma,The Adventure of the Speckled Band
11,Mrs. Kalyani,The Adventure of the Speckled Band
12,Major-General Kalyani,The Adventure of the Speckled Band
13,Navya,The Adventure of the Speckled Band
14,Kiran Rakul,The Adventure of the Speckled Band
15,My stepfather,The Adventure of the Speckled Band
16,Miss Sohail Sanjeev,The Adventure of the Speckled Band
17,Nithya,The Adventure of the Speckled Band
18,I,The Adventure of the Speckled Band
19,Ronit,The Adventure of the Speckled Band
20,Percy Ronit,The Adventure of the Speckled Band
21,Mr. Ronit,The Adventure of the Speckled Band
22,Shabana,The Adventure of the Speckled Band
23,Meena Karisma,The Adventure of the Speckled Band
24,Miss Kalyani,The Adventure of the Speckled Band
25,Kalyani,The Adventure of the Speckled Band
26,Mr. Jaya,The Adventure of the Speckled Band
27,Sarika,The Adventure of the Speckled Band
28,Pritam,The Adventure of the Speckled Band
