node,is_victim,pagerank,victim_connection_weight,degree,strength
Baden,0,0.041164524477375036,1,5,5.0
Dr. Watson,0,0.04696597631674287,0,3,6.0
Holy Peters,0,0.04046659444230207,0,4,4.0
Lady Frances,0,0.14244939151572553,9,12,20.0
Lady Frances Carfax,1,0.09996739018372618,0,7,15.0
Lestrade,0,0.01935123655436724,0,1,2.0
Marie,0,0.054214982880543494,1,5,8.0
Miss Dobney,0,0.012303918006282125,0,1,1.0
Miss Marie Devine,0,0.04100936395962782,1,3,6.0
Mr. Sherlock Holmes,0,0.084767408191302,0,7,11.0
Mrs. Shlessinger,0,0.028397699370295876,0,3,3.0
Philip Green,0,0.012303918006282125,0,1,1.0
Stimson,0,0.041666666666666664,0,1,1.0
al,0,0.041666666666666664,0,1,1.0
arthur,0,0.02507272656739202,1,3,3.0
brannan,0,0.041666666666666664,0,1,1.0
co,0,0.041666666666666664,0,1,1.0
david,0,0.041666666666666664,0,1,1.0
doyle,0,0.02507272656739202,1,3,3.0
god,0,0.018957047026745714,0,2,2.0
haines,0,0.041666666666666664,0,1,1.0
henry,0,0.014849099551676258,0,1,1.0
lausanne,0,0.03038207837593951,1,4,4.0
shlessingers,0,0.012303918006282125,0,1,1.0
