node,is_victim,pagerank,victim_connection_weight,degree,strength
Alley,0,0.004171829969712408,0,1,1.0
Andromeda,0,0.018840542802798226,0,11,126.0
Black,0,0.006129654794953756,0,4,17.0
Chaser Severus,1,0.004901783109793968,0,3,7.0
Colin,0,0.14629220238571905,0,25,1241.0
Colin 'Binns Child',0,0.004970049799502498,0,4,8.0
Colin Bathilda,0,0.00939623645753606,0,8,47.0
Colin Bludger,0,0.04079604803398362,0,15,325.0
Colin Boggart,0,0.005029258201204871,0,6,9.0
Colin Chudley,0,0.004840436034252708,0,3,7.0
Colin Dennis,0,0.04314242478020823,0,16,362.0
Colin Dennis Seeker,0,0.07370333476424439,0,18,640.0
Colin Leta School,0,0.010116856560798762,0,14,49.0
Colin Newt,0,0.005758292048541008,0,5,16.0
Colin Pomona Queenie,0,0.0561110262016507,0,22,410.0
Colin Tonks Weasley,0,0.0059211808032156605,0,5,14.0
Crumplehorn Bowtruckle,0,0.004432938290556844,0,3,3.0
Dobby Boggart,0,0.03699223713814822,0,19,271.0
Dobby Grindelwald,0,0.009229606648279749,0,13,40.0
Dobby Pettigrew,0,0.006982590792850248,0,7,26.0
Hat,0,0.007142252782743641,0,10,26.0
Howler,0,0.005807899914655456,0,7,16.0
Karkaroff,0,0.004757213105600795,0,2,6.0
Lily,0,0.004272028509855583,0,2,2.0
Narcissa,0,0.007461855360257528,0,2,4.0
Niffler Patronus,0,0.004170382630522678,0,1,1.0
Nimbus Draco,0,0.00428960588537076,0,1,2.0
Peverell,0,0.004171829969712408,0,1,1.0
Potter,0,0.004171829969712408,0,1,1.0
Regulus,0,0.071761843751767,0,18,641.0
Riddle,0,0.014508007833118057,0,12,85.0
Teddy,0,0.008633763485897217,1,11,32.0
Tina,0,0.005254353564742678,0,10,10.0
Weasley's,0,0.007461855360257528,0,2,4.0
_Colin Severus_,0,0.05404311935935548,0,20,463.0
_Regulus Severus_,0,0.11586917123355515,4,23,1029.0
and,0,0.17846445766492483,2,35,1288.0
