canonical_name,alias_name
Colin Pomona Queenie,
Colin Pomona Queenie,Queenie
Colin Pomona Queenie,Colin Queenie
Colin Pomona Queenie,Pomona Queenie
Colin Pomona Queenie,_Pomona Queenie_
Colin 'Binns Child',
Colin 'Binns Child',Binns Child
Colin 'Binns Child',Colin Binns Child
Colin Tonks Weasley,
Colin Tonks Weasley,Tonks Weasley
Colin Dennis Seeker,
Colin Dennis Seeker,Seeker
Colin Dennis Seeker,Colin Seeker
Colin Dennis Seeker,Dennis Seeker
Colin Leta School,
Colin Leta School,School
Colin Leta School,Mr. School
Colin Leta School,Leta School
Crumplehorn Bowtruckle,
Dobby Grindelwald,
Dobby Grindelwald,Grindelwald
_Regulus Severus_,
_Regulus Severus_,Severus
_Regulus Severus_,Professor Severus
_Regulus Severus_,Regulus Severus
Niffler Patronus,
Dobby Pettigrew,
Dobby Pettigrew,Pettigrew
_Colin Severus_,
_Colin Severus_,Colin Severus
Chaser Severus,
Colin Bathilda,
Colin Bathilda,Bathilda
Colin Chudley,
Colin Chudley,Chudley
Dobby Boggart,
Dobby Boggart,Boggart
Colin Boggart,
Colin Bludger,
Colin Bludger,Bludger
Colin Dennis,
Colin Dennis,Dennis
Nimbus Draco,
Snape Fudge,
Pomona Fred,
Colin Newt,
Parvati,
Regulus,
Potter,
Colin,
Teddy,
Tina,
Voldemort,
Peverell,
Phoenix,
Lily,
Karkaroff,
Hat,
Alley,
Andromeda,
Barty,
Kreacher,
Riddle,
Black,
and,
Sirius,
Cissa,
Howler,
Animagus,
Weasley's,
Narcissa,
Nymphadora,
Gilderoy,
Potion,
Quirrell,
