node,is_victim,pagerank,victim_connection_weight,degree,strength
Barlow,0,0.03369246729277117,0,3,4.0
Barr,0,0.02191594920085469,1,1,1.0
Barr Jordan,1,0.063916276501191,0,3,4.0
Carrey,0,0.05661052443217428,0,4,5.0
Chastain,0,0.021012197716734897,0,1,1.0
Dr. Fanning,0,0.04659525028195262,0,5,6.0
Giamatti,0,0.027581121651491146,0,1,2.0
King,0,0.0423659220152488,0,2,5.0
King Men-her-Ra,0,0.0423659220152488,0,2,5.0
Lady Christenson,0,0.0742287234380353,0,2,11.0
Lord Akerman,0,0.0248248142488175,0,2,2.0
Monsieur Paltrow,0,0.1096443609198309,0,8,15.0
Mr. Adam,0,0.04092678222115961,1,3,3.0
Robert Koshy,0,0.07457942615427193,2,4,5.0
Sir Hutton,0,0.08939304521025752,0,6,12.0
Sir Hutton Christenson,0,0.05175322357635523,0,3,7.0
Sir Wayans Christenson,0,0.15376917887478694,0,8,22.0
Tut-ankh-Amen,0,0.0248248142488175,0,2,2.0
