canonical_name,alias_name
Dr. Sherlock Arthur,
Dr. Sherlock Arthur,Arthur
Dr. Sherlock Arthur,Dr. Arthur
Dr. Sherlock Arthur,Sherlock Arthur
Miss Watson Holmes,
Miss Watson Holmes,Holmes
Miss Watson Holmes,Watson Holmes
Mr. Satan Holmes,
Mr. Satan Holmes,Mr. Holmes
Mr. Satan Holmes,Satan Holmes
Wartha Tregennis,
Wartha Tregennis,Tregennis
Wartha Tregennis,Mr. Tregennis
Haines Richards,
David Roundhay,
Dr. Agar Owen,
Dr. Agar Owen,Agar Owen
Brannan Leon,
Mortimer Al,
Mr. Tredannick,
Mr. Tredannick,Tredannick
Dr. Sterndale,
Mr. George,
Mr. George,George
Mrs. Doyle,
Watson,
Brenda,
Porter,
Moore,
Satan,
