node,is_victim,pagerank,victim_connection_weight,degree,strength
Agatha,0,0.004880772017799884,0,1,1.0
Albert Evelyn,0,0.008349808081783356,0,2,3.0
Alfred,0,0.006732716899806009,1,8,10.0
Alfred Inglethorpe,0,0.018371048111500334,2,10,36.0
Amy Raikes,0,0.003884568030951126,0,1,1.0
Annie Bauerstein,0,0.004758270663134496,0,1,2.0
Baily,0,0.006832994089437766,0,2,4.0
Baily Parkson,0,0.006832994089437766,0,2,4.0
Cavendish Denby,0,0.007444027130340829,0,3,3.0
Console,0,0.0047652022981438885,1,4,5.0
Cynthia,0,0.017543657817848727,0,7,11.0
Dr. Haman,0,0.011134688706998418,0,7,15.0
Elizabeth,0,0.0060334874682261095,0,3,3.0
Elizabeth Papa,0,0.008397475748418284,0,4,9.0
Emily,0,0.05626534338625119,65,12,153.0
Emily Ing,0,0.0033125499953465605,0,1,1.0
Emily Inglethorp,1,0.053774802668396245,0,11,151.0
Ernest,0,0.028095869733686617,1,16,27.0
Ernest Court,0,0.010904732527433694,0,3,10.0
Heavywether Altara,0,0.006592920273616127,0,4,8.0
Hercule Parkson,0,0.0126528919497319,0,2,20.0
Inglethorpe Manning,0,0.032314485473272626,5,13,67.0
John,0,0.02,0,1,2.0
John Prys,0,0.02,0,1,2.0
Lady Tadminster,0,0.02,0,1,1.0
Lawrence,0,0.0203609255409519,0,6,43.0
Lawrence Heavywether,0,0.03861629726223598,0,13,80.0
Lawrence Hercule,0,0.01944297010299917,0,7,33.0
Monsieur Christie,0,0.006993945692720183,0,4,9.0
Monsieur Inglethorp,0,0.07386633405980166,65,18,198.0
Monsieur Parkson,0,0.06611759993030047,3,22,121.0
Monsieur Sacre,0,0.06467296789949138,4,23,132.0
Monsieur Sacre Holmes,0,0.0722636779827959,0,13,162.0
Moosier,0,0.013822831632933883,0,4,7.0
Moosier Earl,0,0.015487006482794762,0,6,7.0
Mr. Hastings,0,0.004741984708860657,0,1,1.0
Mr. Monsieur,0,0.03989208108776927,2,15,83.0
Nibs,0,0.005365792655326834,0,1,1.0
Sherlock Bauerstein,0,0.01551356836925357,0,5,15.0
Sir Japp,0,0.013861359691340122,0,3,10.0
Sir Japp Summerhaye,0,0.011252508522885271,0,1,7.0
Superintendent Mace,0,0.008227015725738742,0,3,8.0
Wells,0,0.04965336680927908,2,15,107.0
Wells Holmes,0,0.0352247285966828,0,8,81.0
William,0,0.004641164028929454,0,1,4.0
counsel,0,0.004143257028149791,0,3,3.0
inglethorps,0,0.008197572466933999,0,3,4.0
j,0,0.02,0,1,1.0
l,0,0.004355789756317073,0,1,1.0
willum,0,0.0034099468039462053,0,1,1.0
