character1,character2,count
Credence,Mrs. Credence Angelina,98
Krum,Krum Newt,24
Miss Peverell Them,Regulus Peverell,24
Credence Ravenclaw Fluffy,Leta Fluffy,22
Cho Quaffle,Quaffle Them,20
Credence,Regulus Peverell,15
Grindelwald,Grindelwald Stone,15
Keeper,Regulus Kreacher,15
Grindelwald Stone,Mr. And Mcgonagall,14
Regulus,Regulus Peverell,13
Credence Ravenclaw Fluffy,Regulus Peverell,11
Miss Thestral,Regulus Kreacher,11
Grindelwald Stone,Regulus Peverell,10
Mrs. Credence Angelina,Regulus Peverell,9
Find,Lily,8
Azkaban Acromantula,Regulus Kreacher,7
Credence Ravenclaw Fluffy,Grindelwald Stone,7
Credence Ravenclaw Fluffy,Regulus Kreacher,7
Mrs. Credence Angelina,Regulus,7
Azkaban Acromantula,Miss Thestral,6
Credence,Credence Ravenclaw Fluffy,6
Credence,Find,6
Credence,Regulus Kreacher,6
Credence Ravenclaw Fluffy,Inspector Minerva,6
Credence Ravenclaw Fluffy,Regulus,6
Grindelwald,Regulus Peverell,6
Mr. And Mcgonagall,Regulus Peverell,6
Credence Ravenclaw Fluffy,Quibbler,5
Horklump,Horklump School,5
Mrs. Credence Angelina,Regulus Kreacher,5
Credence,Miss Peverell Them,4
Credence Ravenclaw Fluffy,Find,4
Credence Ravenclaw Fluffy,Krum,4
Credence Ravenclaw Fluffy,Krum Newt,4
Credence Ravenclaw Fluffy,Mrs. Credence Angelina,4
Krum Newt,Manticore,4
Miss Padma,Regulus Kreacher,4
Miss Peverell Them,Mrs. Credence Angelina,4
Quibbler,Regulus Peverell,4
Alley Angelina,Mrs. Credence Angelina,3
Alley Karkaroff,Mrs. Credence Angelina,3
Chaser,Miss Thestral,3
Cho,Cho Quaffle,3
Credence,Mr. Order,3
Credence,Regulus,3
Credence Ravenclaw Fluffy,Keeper,3
Credence Ravenclaw Fluffy,Mr. And Mcgonagall,3
George,Miss Thestral,3
Invisibility,Quibbler,3
Manticore,Regulus Kreacher,3
Regulus,Regulus Kreacher,3
Regulus Draco,Regulus Peverell,3
Aberforth,Colin Ron,2
Alley Angelina,Alley Karkaroff,2
Alley Karkaroff,Manticore,2
Bludger,Quirrell,2
Broomstick,Firebolt,2
Cho Quaffle,Credence,2
Cho Quaffle,Grindelwald Stone,2
Cho Quaffle,Regulus Draco,2
Cho Quaffle,Regulus Peverell,2
Cissa,Regulus Kreacher,2
Credence,Regulus Draco,2
Credence Ravenclaw Fluffy,Invisibility,2
Credence Ravenclaw Fluffy,Regulus Draco,2
Credence Ravenclaw Fluffy,Superintendent Malfoy,2
Express,Miss Thestral,2
Find,Regulus Peverell,2
Fire,Regulus Kreacher,2
George,George Veela,2
Horklump,Manticore,2
Howler,Regulus Kreacher,2
Inspector Granger,Quibbler,2
Inspector Minerva,Krum,2
Inspector Minerva,Krum Newt,2
Krum,Manticore,2
Krum,Miss Padma,2
Krum Newt,Miss Padma,2
Manticore,Miss Padma,2
Manticore,Quibbler,2
Miss Padma,Mr. And Mcgonagall,2
Miss Padma,Quibbler,2
Miss Peverell Them,Ravenclaw,2
Miss Thestral,Regulus Peverell,2
Mr. And Mcgonagall,Quibbler,2
Mr. And Mcgonagall,Ravenclaw,2
Mr. And Mcgonagall,Regulus Kreacher,2
Ravenclaw,Regulus Draco,2
Regulus Kreacher,Regulus Peverell,2
Alley Angelina,Credence,1
Alley Karkaroff,Credence,1
Alley Karkaroff,Find,1
Alley Karkaroff,Inspector Minerva,1
Astoria,Bathilda Wizarding,1
Astoria,Bowtruckle,1
Astoria,Narcissa,1
Astoria,Wizardry,1
Azkaban Acromantula,Cho Quaffle,1
Azkaban Acromantula,Find,1
Azkaban Acromantula,Keeper,1
Azkaban Acromantula,Krum,1
Azkaban Acromantula,Krum Newt,1
Azkaban Acromantula,Miss Padma,1
Azkaban Acromantula,Mr. And Mcgonagall,1
Azkaban Acromantula,Quaffle Them,1
Barty,Credence Ravenclaw Fluffy,1
Bathilda Wizarding,Bowtruckle,1
Bathilda Wizarding,Narcissa,1
Bathilda Wizarding,Wizardry,1
Bludger,Lucius,1
Boggart Petunia,Diggory,1
Bowtruckle,Narcissa,1
Bowtruckle,Wizardry,1
Cedric Deathly,Credence,1
Cedric Deathly,Mrs. Credence Angelina,1
Chaser,George,1
Chaser,Regulus Kreacher,1
Cho,Ravenclaw,1
Cho Quaffle,Ginny Oliver,1
Cho Quaffle,Krum,1
Cho Quaffle,Krum Newt,1
Cho Quaffle,Manticore,1
Cho Quaffle,Miss Padma,1
Cho Quaffle,Mr. And Mcgonagall,1
Cho Quaffle,Regulus Kreacher,1
Cissa,Credence Ravenclaw Fluffy,1
Cissa,Fire,1
Cissa,Miss Thestral,1
Cissa,Regulus Draco,1
Credence,Grindelwald Stone,1
Credence,Hogwarts,1
Credence,Manticore,1
Credence,Miss Padma,1
Credence,Quaffle Them,1
Credence,Quibbler,1
Credence,Ravenclaw,1
Credence Ravenclaw Fluffy,Fire,1
Credence Ravenclaw Fluffy,Grindelwald,1
Credence Ravenclaw Fluffy,Manticore,1
Credence Ravenclaw Fluffy,Miss Padma,1
Credence Ravenclaw Fluffy,Miss Peverell Them,1
Credence Ravenclaw Fluffy,Miss Thestral,1
Credence Ravenclaw Fluffy,Prisoner,1
Credence Ravenclaw Fluffy,Secrets,1
Credence Ravenclaw Fluffy,Severus Platform,1
Dudley,Nymphadora,1
Express,Horklump,1
Express,Manticore,1
Express,Merope,1
Find,Fire,1
Find,Flitwick,1
Find,Miss Padma,1
Find,Miss Peverell Them,1
Find,Ravenclaw,1
Find,Regulus Draco,1
Find,Regulus Kreacher,1
Fire,Quibbler,1
Fire,Regulus Draco,1
Ginny Oliver,Quaffle Them,1
Grindelwald Stone,Manticore,1
Grindelwald Stone,Miss Peverell Them,1
Grindelwald Stone,Quibbler,1
Grindelwald Stone,Ravenclaw,1
Grindelwald Stone,Regulus,1
Grindelwald Stone,Secrets,1
Hogwarts,Mrs. Credence Angelina,1
Horace,Regulus Kreacher,1
Horklump,Quibbler,1
Horklump School,Manticore,1
Horklump School,Miss Padma,1
Horklump School,Quibbler,1
Inspector Minerva,Invisibility,1
Inspector Minerva,Miss Padma,1
Inspector Minerva,Quibbler,1
Inspector Minerva,Regulus Draco,1
Inspector Minerva,Regulus Peverell,1
Inspector Minerva,Severus Hat,1
Inspector Minerva,Severus Platform,1
Inspector Minerva,Severus Umbridge,1
Invisibility,Mr. And Mcgonagall,1
Invisibility,Ravenclaw,1
Invisibility,Regulus Peverell,1
Keeper,Keeper Draco,1
Keeper,Miss Thestral,1
Keeper,Ravenclaw,1
Keeper,Regulus Draco,1
Keeper Draco,Regulus Draco,1
Krum,Mr. And Mcgonagall,1
Krum,Quaffle Them,1
Krum,Regulus Peverell,1
Krum Newt,Mr. And Mcgonagall,1
Krum Newt,Quaffle Them,1
Leta Fluffy,Regulus,1
Leta Fluffy,Regulus Peverell,1
Lucius,Quirrell,1
Manticore,Miss Peverell Them,1
Manticore,Miss Thestral,1
Manticore,Quaffle Them,1
Manticore,Ravenclaw,1
Merope,Miss Thestral,1
Miss Padma,Miss Peverell Them,1
Miss Padma,Mr. Order,1
Miss Padma,Mrs. Credence Angelina,1
Miss Padma,Quaffle Them,1
Miss Padma,Regulus Draco,1
Miss Padma,Regulus Peverell,1
Miss Peverell Them,Miss Thestral,1
Mr. And Mcgonagall,Quaffle Them,1
Mr. Order,Mrs. Credence Angelina,1
Mr. Order,Quibbler,1
Mrs. Credence Angelina,Quibbler,1
Mrs. Credence Angelina,Regulus Draco,1
Mrs. Puffskein Potter,Riddle Prince,1
Narcissa,Wizardry,1
Nimbus,Triwizard,1
Pomona Diagon,Queenie,1
Quaffle Them,Regulus Kreacher,1
Quibbler,Regulus Kreacher,1
Ravenclaw,Regulus,1
Ravenclaw,Regulus Kreacher,1
Ravenclaw,Regulus Peverell,1
Regulus,Regulus Draco,1
Regulus Draco,Severus Hat,1
Regulus Draco,Severus Platform,1
Regulus Draco,Severus Umbridge,1
Severus Hat,Severus Platform,1
Severus Hat,Severus Umbridge,1
Severus Platform,Severus Umbridge,1
