canonical_name,alias_name
Mr. Gorgonzola Wainwright,
Mr. Gorgonzola Wainwright,Gorgonzola Wainwright
Sir Glaister Constantine,
Rev. Constantine Dorothy,
Rev. Constantine Dorothy,Dorothy
Mrs. Aristotle Sayers,
Wintrington Colegrove,
Wintrington Colegrove,Miss Colegrove
Sir Leon Freemantle,
Sir Leon Freemantle,Freemantle
Sir Leon Freemantle,Leon Freemantle
Mervyn Thingumtight,
Mervyn Thingumtight,Thingumtight
Sergeant Thingumtight,
Mr. Thingumtight,
Augustus Conybeare,
Cawthorn Finsbury,
Cawthorn Finsbury,Finsbury
Gorgonzola Harold,
Gorgonzola Harold,Harold
Mrs. Harold,
Mr. Harold,
Aristotle Pringle,
Aristotle Pringle,Pringle
Sir Julian Thomas,
Alfred Scotchman,
Edward Arbuthnot,
William Williams,
William Williams,Williams
Socrates Villars,
George Skimpole,
Frederick Hullo,
Frederick Hullo,Hullo
Frederick Hullo,Mr. Hullo
Palmer Swaffham,
Graves Evensong,
Graves Evensong,Miss Evensong
Cawthorn Levett,
Mr. Gerald Ams,
Mr. Gerald Ams,Ams
Mr. Gerald Ams,Mr Ams
Mr. Gerald Ams,Mr. Ams
Mr. Gerald Ams,Gerald Ams
Sir Soames Tim,
Jabez Horrocks,
Jabez Horrocks,Horrocks
William Jerry,
William Jerry,Jerry
William Jerry,Mr. Jerry
Wingate Alopa,
Smith Spencer,
Smith Spencer,Spencer
Georgiana Ams,
Georgiana Ams,Mrs. Ams
Dante Pancras,
Alf Napoleon,
Fords Hullo,
Sir Wal God,
Sir Wal God,Wal God
Jove The,
Detective Worthington,
Detective Worthington,Worthington
Professor Christine,
Professor Christine,Christine
Inspector Lindell,
Inspector Lindell,Lindell
Miss Brocklebury,
Professor Mamma,
Mr. Worthington,
Mr. Worthington,Mr Worthington
Mrs. Aristotle,
Inspector Sugg,
Inspector Sugg,Sugg
Mrs. Dewsbury,
Mr. Boccaccio,
Mr. Grimbold,
Lady Michael,
Mr. Brothers,
Mr. Brothers,Brothers
Lady Firenze,
Mrs. Dorothy,
Dr. Milligan,
Wintrington,
Crimplesham,
Shakespeare,
Lady Simons,
Mrs. Bunter,
Mrs. Bunter,Bunter
Mrs. Bunter,_Bunter_
Throgmorton,
Mr. Simpson,
Mrs. Watson,
Mrs. Watson,Watson
Cunningham,
Mr. Thipps,
Mr. Thipps,Thipps
Mr. Villar,
Mr. Villar,Villar
_Cummings_,
_Cummings_,Cummings
Mr. Watson,
Apollonios,
Theophilus,
Mr. Frayle,
Miss Mabel,
Miss Mabel,Mabel
Dr. Reuben,
Mr. Andrew,
Mr. Andrew,Andrew
Mr. David,
Mr. David,David
Attenbury,
Stevenson,
Scarlatti,
Dr. Jacob,
Mr. Drews,
Georgiana,
Dr. Adolf,
Dr. Adolf,Adolf
Mr. Biggs,
Mr. Biggs,Biggs
Campbell,
Moriarty,
Anderson,
Sir Leon,
Sherlock,
Philpots,
Lady God,
Gruyere,
Piggott,
Pemming,
Rhodios,
Coroner,
Charles,
Sir Wal,
Sir Wal,Wal
Kestrel,
Mervyn,
Cooper,
Mrs. S,
Freddy,
Graves,
Mother,
Rachel,
Denver,
Gladys,
Morris,
Hodges,
Pipsey,
Gerald,
James,
Munns,
Tommy,
Wicks,
Impey,
Freke,
Dixon,
Annie,
Henry,
Watts,
Beck,
John,
Wort,
Bach,
Esau,
Jim,
Cat,
Gin,
m,
j,
peter,
d,
wimsey,
holmes,
parker,
ralph,
caroline,
mansions,
levy,
mann,
tut,
appledore,
ford,
mainwaring,
price,
scoot,
erith,
rhodiosc,
tom,
snupshed,
victoria,
crimpleshamx,
goldberg,
skriner,
corots,
glaziers,
odsbodikins,
poggleton,
robertson,
balham,
gryllingham,
mackenzie,
henty,
fenimore,
raffles,
natasha,
bill,
lucy,
bentley,
p,
colomb,
lorenzobodi,
