node,is_victim,pagerank,victim_connection_weight,degree,strength
Alfred Scotchman,0,0.008928571428571428,0,1,1.0
Annie,0,0.0052612772974997436,0,3,6.0
Apollonios,0,0.004396650337562088,0,2,3.0
Aristotle Pringle,0,0.0028721362369466263,0,2,2.0
Attenbury,0,0.0037324309523397853,0,1,2.0
Bach,0,0.003382900911563386,0,1,1.0
Campbell,0,0.01272714375600039,0,5,21.0
Cat,0,0.0019638487602951548,0,1,1.0
Cawthorn Finsbury,0,0.004084981782738333,0,4,5.0
Cawthorn Levett,0,0.002488816200829959,0,1,2.0
Charles,0,0.0024379833972238553,0,1,1.0
Cooper,0,0.0025043088332965236,0,2,2.0
Coroner,0,0.008928571428571428,0,1,1.0
Crimplesham,0,0.008449068548285893,0,3,6.0
Dante Pancras,0,0.004780216061544066,0,2,2.0
Denver,0,0.0019417915161152044,0,1,1.0
Detective Worthington,0,0.0459787894382844,1,25,68.0
Dixon,0,0.008928571428571428,0,1,2.0
Dr. Adolf,0,0.00359821738899094,0,4,4.0
Esau,0,0.0049850823193759684,0,2,2.0
Fords Hullo,0,0.0043359820486064855,0,3,4.0
Freddy,0,0.0030079595132522534,0,3,3.0
Frederick Hullo,0,0.007268563803428183,0,5,7.0
Freke,0,0.0024430932550553175,0,2,2.0
George Skimpole,0,0.008928571428571428,0,1,1.0
Georgiana,0,0.007200364184131277,0,6,10.0
Georgiana Ams,0,0.004751525847740548,0,3,6.0
Gerald,0,0.004005446077805968,0,3,5.0
Gin,0,0.00427448065636323,0,3,4.0
Gladys,0,0.005667818459190515,0,4,7.0
Gorgonzola Harold,0,0.005699539155016451,0,4,8.0
Graves,0,0.003870475944890364,0,2,3.0
Graves Evensong,0,0.005706434348894222,0,4,5.0
Henry,0,0.008130837913957368,1,9,10.0
Hodges,0,0.0019322892953105102,0,1,1.0
Impey,0,0.008965837323453728,0,5,5.0
Inspector Lindell,0,0.03395497965205304,0,18,51.0
Inspector Sugg,0,0.0049850823193759684,0,2,2.0
Jabez Horrocks,0,0.011631824540652437,0,10,18.0
James,0,0.0052612772974997436,0,3,6.0
John,0,0.0019594879121620536,0,1,1.0
Kestrel,0,0.026919305473687885,0,20,40.0
Lady God,0,0.012592655499302085,0,8,19.0
Lady Michael,0,0.0019638487602951548,0,1,1.0
Lady Simons,0,0.004392674849529434,0,4,5.0
Mervyn,0,0.00257077487364927,0,2,2.0
Mervyn Thingumtight,0,0.02929568855492059,0,15,39.0
Miss Mabel,0,0.001930342978609419,0,1,1.0
Morris,0,0.008928571428571428,0,1,1.0
Mother,0,0.01837449735964656,0,9,28.0
Mr. Andrew,0,0.0030790740765686457,0,3,3.0
Mr. Biggs,0,0.012626627302046006,0,9,17.0
Mr. Brothers,0,0.0035297766180737173,0,3,3.0
Mr. David,0,0.018429813722331212,0,12,26.0
Mr. Gerald Ams,0,0.03719254148791013,3,26,58.0
Mr. Gorgonzola Wainwright,0,0.001930342978609419,0,1,1.0
Mr. Thipps,0,0.0064208265611432344,0,6,8.0
Mr. Villar,0,0.0025347950971400003,0,2,2.0
Mrs. Bunter,0,0.002525292876335306,0,1,2.0
Mrs. Watson,0,0.0024420582759538496,0,2,2.0
Munns,0,0.002525292876335306,0,1,2.0
Palmer Swaffham,0,0.004808663802846434,0,2,2.0
Pemming,0,0.0018848846177639158,0,1,1.0
Philpots,0,0.00523495187240031,0,6,6.0
Pipsey,0,0.10812998202300383,2,44,155.0
Professor Christine,0,0.0019705971426440265,0,1,1.0
Professor Mamma,0,0.003370687132511121,0,1,1.0
Rachel,0,0.0026214319878849522,0,2,2.0
Rhodios,0,0.008928571428571428,0,1,1.0
Sergeant Thingumtight,0,0.0019777712926244743,0,1,1.0
Sherlock,0,0.004869849386864492,0,3,3.0
Sir Leon,0,0.02524083984391564,1,12,42.0
Sir Leon Freemantle,0,0.0268424554867986,0,15,43.0
Sir Soames Tim,0,0.00253585833331275,0,1,1.0
Sir Wal,0,0.028887456438671504,20,15,45.0
Sir Wal God,1,0.018759283835110756,0,8,30.0
Smith Spencer,0,0.00257077487364927,0,2,2.0
Stevenson,0,0.0032416341857612915,0,3,3.0
Throgmorton,0,0.004780216061544066,0,2,2.0
Tommy,0,0.01459347579222971,0,11,20.0
Watts,0,0.001905178892311655,0,1,1.0
Wicks,0,0.0031865057856425905,0,3,3.0
William Jerry,0,0.0035065333806162217,0,4,4.0
William Williams,0,0.0037290559352523697,0,2,3.0
Wingate Alopa,0,0.0019638487602951548,0,1,1.0
Wintrington,0,0.012723910525125282,0,5,21.0
Wintrington Colegrove,0,0.012156275464030227,0,5,20.0
Wort,0,0.008928571428571428,0,1,2.0
_Cummings_,0,0.004869849386864492,0,3,3.0
appledore,0,0.0033715442654101086,1,3,3.0
balham,0,0.0019777712926244743,0,1,1.0
colomb,0,0.0018698590936838098,0,1,1.0
crimpleshamx,0,0.003370687132511121,0,1,1.0
d,0,0.05804427844954577,0,32,79.0
j,0,0.0019638487602951548,0,1,1.0
levy,0,0.001905178892311655,0,1,1.0
lorenzobodi,0,0.0034934366792431478,0,3,3.0
lucy,0,0.008928571428571428,0,1,1.0
m,0,0.040331934506733676,0,21,58.0
mainwaring,0,0.0038781378488180456,0,2,3.0
mann,0,0.01272714375600039,0,5,21.0
mansions,0,0.0019322892953105102,0,1,1.0
p,0,0.005170446468670566,0,4,4.0
price,0,0.005723108290706584,0,3,5.0
raffles,0,0.0018842706950424396,0,1,1.0
ralph,0,0.008928571428571428,0,1,1.0
skriner,0,0.0025043088332965236,0,2,2.0
snupshed,0,0.002588411806304595,0,1,2.0
tom,0,0.0019322892953105102,0,1,1.0
tut,0,0.004396650337562088,0,2,3.0
victoria,0,0.008928571428571428,0,1,1.0
wimsey,0,0.0033715442654101086,1,3,3.0
