character1,character2,count
Marie Pierre Lerouge,Widow Lerouge,59
M. Noel,M. Noel Gerdy,48
Commarin,M. Albert,28
M. Noel,M. Tabaret,19
Mademoiselle,Mademoiselle Claire,16
Juliette,M. Noel,13
Commarin,M. Noel,10
Commarin,M. Noel Gerdy,10
Claudine,Marie Pierre Lerouge,9
M. Albert,M. Noel,9
Claudine,Claudine Lerouge,8
Claudine Lerouge,Marie Pierre Lerouge,8
Commarin,rheteau,8
M. Albert,Mademoiselle Claire,8
Commarin,Pierre-Marie Daburon,7
M. Albert,Pierre-Marie Daburon,7
M. Clergeot,M. Noel,7
M. Noel Gerdy,M. Tabaret,7
M. Tabaret,Pierre-Marie Daburon,7
M. Albert,M. Tabaret,6
M. Albert,Mademoiselle,6
M. Albert,Marie Pierre Lerouge,6
M. Gevrol,Pierre-Marie Daburon,6
Mademoiselle Claire,Pierre-Marie Daburon,6
Pierre-Marie Daburon,bougival,6
Claudine,M. Noel Gerdy,5
M. Noel Gerdy,Marie Pierre Lerouge,5
M. Tabaret,Tirauclair,5
Claudine,M. Albert,4
Commarin,Mademoiselle,4
Commarin,Mademoiselle Claire,4
Commarin,Marie Pierre Lerouge,4
Crime,La Jonchere,4
Crime,M. Albert,4
M. Albert,M. Noel Gerdy,4
M. Albert,Widow Lerouge,4
M. Albert,rheteau,4
M. Noel,Marie Pierre Lerouge,4
M. Noel,assassin,4
Marie Pierre Lerouge,Pierre-Marie Daburon,4
Marie Pierre Lerouge,assassin,4
Widow Lerouge,assassin,4
Commarin,M. Tabaret,3
Joseph,M. Lubin,3
Juliette,M. Tabaret,3
La Jonchere,Marie Pierre Lerouge,3
La Jonchere,Widow Lerouge,3
La Jonchere,bougival,3
M. Noel,Pierre-Marie Daburon,3
M. Noel,Widow Lerouge,3
M. Noel Gerdy,Widow Lerouge,3
M. Tabaret,Marie Pierre Lerouge,3
M. Tabaret,bougival,3
Mademoiselle,Mademoiselle Goello,3
Mademoiselle,Pierre-Marie Daburon,3
Pierre-Marie Daburon,assassin,3
Benoit,Bernard,2
Benoit,Durand,2
Bernard,Durand,2
Charlotte,Juliette,2
Claudine,M. Germain,2
Claudine Lerouge,M. Albert,2
Claudine Lerouge,M. Noel Gerdy,2
Commarin,Guy,2
Commarin,Louis,2
Commarin,Widow Lerouge,2
Commarin,providence,2
Crime,M. Noel,2
Crime,M. Tabaret,2
Dr. Herve,M. Noel,2
Guy,Louis,2
Guy,M. Albert,2
Guy,rheteau,2
Juliette,Juliette Chaffour,2
La Jonchere,Pierre-Marie Daburon,2
Lecoq,Tirauclair,2
Lecoq,bougival,2
Louis,M. Albert,2
Louis,rheteau,2
M. Albert,assassin,2
M. Gevrol,M. Tabaret,2
M. Gevrol,Marie Pierre Lerouge,2
M. Gevrol,Monsieur,2
M. Gevrol,bougival,2
M. Noel Gerdy,Valerie,2
M. Noel Gerdy,providence,2
M. Tabaret,Widow Lerouge,2
Mademoiselle,Mademoiselle Levernois,2
Mademoiselle,Mademoiselle Schmidt,2
Mademoiselle Claire,Mademoiselle Schmidt,2
Marie Pierre Lerouge,chance,2
Pierre-Marie Daburon,Widow Lerouge,2
Pierre-Marie Daburon,chance,2
Widow Lerouge,chance,2
Brosette,Commarin,1
Charlotte,M. Noel,1
Claudine,La Jonchere,1
Claudine,M. Noel,1
Claudine,Widow Lerouge,1
Claudine Lerouge,M. Noel,1
Commarin,Jean,1
Commarin,Juliette,1
Commarin,M. Constant,1
Commarin,assassin,1
Commarin,chance,1
Crime,Guy,1
Crime,Kaiser,1
Crime,M. Noel Gerdy,1
Crime,Mademoiselle Claire,1
Crime,Pierre-Marie Daburon,1
Crime,assassin,1
Crime,cooper,1
Dr. Herve,M. Noel Gerdy,1
Emile Gaboriau,Marie Pierre Lerouge,1
Jacques,Jean,1
Jacques,Marie Pierre Lerouge,1
Jacques,Widow Lerouge,1
Juliette,M. Noel Gerdy,1
Juliette,chance,1
La Jonchere,M. Gevrol,1
La Jonchere,M. Noel,1
La Jonchere,M. Noel Gerdy,1
La Jonchere,assassin,1
La Jonchere,chatou,1
La Jonchere,marly,1
Lambreth,assassin,1
Lecoq,M. Gevrol,1
M. Albert,M. Gevrol,1
M. Constant,M. Noel,1
M. Constant,Pierre-Marie Daburon,1
M. Denis,M. Noel,1
M. Germain,Marie Pierre Lerouge,1
M. Germain,Valerie,1
M. Gevrol,M. Noel,1
M. Gevrol,chance,1
M. Lubin,Mademoiselle,1
M. Lubin,Mademoiselle Claire,1
M. Lubin,Mademoiselle Schmidt,1
M. Noel,Mademoiselle,1
M. Noel,Mademoiselle Claire,1
M. Noel,Mannette,1
M. Noel,chance,1
