canonical_name,alias_name
Freddy Arbuthnot,
Wilkie Charles,
Wilkie Charles,Charles
S. Onesimus,
S. Onesimus,S Onesimus
Mr. Simms-Gaythorpe,
Mr. Simms-Gaythorpe,Simms-Gaythorpe
Miss Whittaker,
Miss Findlater,
MRS WHITTAKER,
Miss Dawson,
Delagardie,
Armstrong,
Williams,
Agatha,
Wimsey,
Grant,
James,
Clara,
Adam,
dorothy,
sayers,
peter,
bredon,
honoria,
lucasta,
francis,
harriet,
vane,
henry,
paul,
gerald,
mary,
saintgeorge,
harrow,
town,
denver,
helen,
barbara,
eglamore,
bunter,
parker,
miching,
mallecho,
ham,
paterson,
pritchard,
taylor,
florizel,
stevensonian,
warburton,
giles,
sherlock,
sugg,
worplesham,
holmes,
hawkshaw,
gilbert,
frankau,
solomon,
edward,
climpson,
winbottle,
john,
bull,
alexandra,
hamilton,
budge,
carr,
philliter,
tredgold,
holborn,
derr,
biggers,
nurse,
julian,
freke,
gotobed,
bertha,
evelyn,
christian,
matron,
butler,
hudibras,
murgatroyd,
napoleon,
peasgood,
parfitt,
forbes,
erinyes,
sheila,
kayesmith,
thomas,
hardy,
chapman,
dove,
pettigrewrobinson,
j,
murbles,
p,
wodehouse,
nippy,
andrew,
mackenzie,
collins,
edmund,
sparkler,
dorrit,
merdle,
walmisley,
dick,
swiveller,
goth,
lyons,
zeus,
dorcas,
gulliver,
mark,
cropper,
brandy,
forrest,
kraska,
f,
templeton,
sylvia,
shakespeare,
god,
lyndhurst,
dumas,
pearson,
clemence,
dane,
jove,
palmer,
cook,
george,
smith,
martin,
burke,
hare,
tennyson,
wordsworth,
luton,
tooting,
crofton,
coke,
caesar,
julius,
jim,
mother,
tom,
timmins,
a,
hallelujah,
gordon,
gurney,
habbakuk,
hadrian,
hammond,
sambo,
raustus,
crockfords,
voltaire,
quartermain,
galahad,
jordan,
piggin,
cleveland,
hullo,
fletcher,
whittakers,
ben,
cobling,
joe,
deary,
stephen,
betty,
cousin,
william,
papist,
simon,
wicked,
probyn,
pointer,
winkin,
lambert,
ingoldsby,
peel,
sheridan,
esmeralda,
harkaway,
barnabas,
roger,
frederick,
bosun,
pepys,
towkington,
victoria,
pallas,
pierrot,
scaramel,
housman,
michael,
arlen,
elinor,
glyn,
sammy,
vera,
markham,
milton,
eve,
marbles,
hodgson,
adolphus,
marmaduke,
trigg,
badcock,
londoner,
inspector,
marion,
mead,
aurora,
leigh,
watson,
lubbock,
chamberlin,
levine,
segrave,
grace,
foxlaw,
pouf,
pillington,
csar,
murder,
siegfried,
isbrand,
alf,
hopkins,
steve,
austin,
beaumont,
andrews,
self,
bearer,
faulkner,
freeman,
humph,
stanniforth,
lancelot,
gobbo,
romeo,
juliet,
almighty,
banner,
dewsby,
epping,
queer,
climpsons,
allcock,
