char_id,name,story_title
1,Muggle,The Adventure of Black Peter
2,Duke of Holdernesse,The Adventure of Black Peter
3,Cardinal Slytherin,The Adventure of Black Peter
4,Ginny,The Adventure of Black Peter
5,Petunia's Narcissa,The Adventure of Black Peter
6,Captain Map Hat,The Adventure of Black Peter
7,Captain Lethifold,The Adventure of Black Peter
8,Quirrell,The Adventure of Black Peter
9,Bowtruckle,The Adventure of Black Peter
10,Pomona,The Adventure of Black Peter
11,Stanley Pomona,The Adventure of Black Peter
12,Dr. Quirrell,The Adventure of Black Peter
13,Hat,The Adventure of Black Peter
14,Map Hat,The Adventure of Black Peter
15,Graphorn Map,The Adventure of Black Peter
16,Mr. Muggle,The Adventure of Black Peter
17,Nimbus,The Adventure of Black Peter
18,Sherlock Muggle,The Adventure of Black Peter
19,young man,The Adventure of Black Peter
20,gentleman,The Adventure of Black Peter
21,Broomstick,The Adventure of Black Peter
22,Pomona Stanley,The Adventure of Black Peter
23,Fred Umbridge,The Adventure of Black Peter
24,Fred,The Adventure of Black Peter
25,Vernon,The Adventure of Black Peter
26,Mrs. Philosopher,The Adventure of Black Peter
27,Ribston,The Adventure of Black Peter
28,Newt Malfoy,The Adventure of Black Peter
29,Hogsmeade Niffler,The Adventure of Black Peter
30,Lethifold,The Adventure of Black Peter
31,Portkey Potter,The Adventure of Black Peter
32,Harpooner,The Adventure of Black Peter
33,Dundee,The Adventure of Black Peter
34,the skipper,The Adventure of Black Peter
