node,is_victim,pagerank,victim_connection_weight,degree,strength
Astoria,0,0.030239627427251503,2,3,4.0
Astoria Bludger,0,0.01964349372013226,1,2,2.0
Gilderoy,0,0.018908882545992572,0,2,2.0
Goblet Bludger,0,0.027139285894265702,2,2,4.0
Hermione Goblet,0,0.13450756629441735,7,8,24.0
Mcgonagall,0,0.05008631987323138,1,4,8.0
Miss Black,0,0.04718699093585056,3,4,8.0
Miss Black Bludger,0,0.04144052741778944,4,2,7.0
Miss Fleur,0,0.013587319292956784,0,1,1.0
Mr. Prisoner,0,0.13594088370221924,18,4,27.0
Mr. Prisoner Bludger,1,0.21194846230674733,0,9,41.0
Neville Harry,0,0.026663726421608747,0,2,2.0
Phoenix,0,0.02183867798570612,0,1,2.0
Pomona,0,0.026663726421608747,0,2,2.0
Scorpius Queenie,0,0.058823529411764705,0,1,1.0
Sorting Diagon,0,0.058823529411764705,0,1,1.0
Them,0,0.07655745093669282,3,6,10.0
