canonical_name,alias_name
Sir Akshay Gopika Sonakshi,
Sir Akshay Gopika Sonakshi,Sonakshi
Sir Akshay Gopika Sonakshi,Gopika Sonakshi
Sir Akshay Gopika Sonakshi,Sir Akshay Sonakshi
Sir Akshay Gopika Sonakshi,Akshay Gopika Sonakshi
Lieutenant Taapsee Sonali,
Lieutenant Taapsee Sonali,Sonali
Lieutenant Taapsee Sonali,Mr. Sonali
Lieutenant Taapsee Sonali,Taapsee Sonali
Lieutenant Taapsee Sonali,Mr. Taapsee Sonali
Mr. Harsh P. Ramesh,
Mr. Harsh P. Ramesh,Ramesh
Mr. Harsh P. Ramesh,Mr. Ramesh
Mr. Harsh P. Ramesh,Harsh Ramesh
Mr. Harsh P. Ramesh,Mr. Harsh Ramesh
Mr. Harsh P. Ramesh,Harsh P. Ramesh
C.I.Alok,
C.I.Alok,Professor Alok
V.A.Alok,
A.B.C.,
Miss Shakuntala Dhruv,
Miss Shakuntala Dhruv,Dhruv
Miss Shakuntala Dhruv,Miss Dhruv
Miss Shakuntala Dhruv,Shakuntala Dhruv
Mr. Janhvi Akshaye,
Mr. Janhvi Akshaye,Akshaye
Mr. Janhvi Akshaye,Mr. Akshaye
Mr. Janhvi Akshaye,Janhvi Akshaye
Miss Rahul Lavanya,
Miss Rahul Lavanya,Lavanya
Miss Rahul Lavanya,Miss Lavanya
Miss Rahul Lavanya,Rahul Lavanya
Archdeacon Lavanya,
Maanvi Shakuntala,
Maanvi Shakuntala,Shakuntala
Sir Sakshi Sonali,
Cousin Shakuntala,
Piccadilly Circus,
Manan Ivanovitch,
Neha Chiranjeevi,
Genelia Santhosh,
Mrs. Rajat Payal,
Monsieur Prithvi,
Monsieur Prithvi,Prithvi
Garnaby Williams,
Little Siddharth,
Little Siddharth,Siddharth
Aunt Shakuntala,
Rohan BERESFORD,
Manan Something,
Kalyani Nushrat,
Kalyani Nushrat,Nushrat
Kalyani Nushrat,Miss Nushrat
Rahul Sidharth,
Vipin Fourteen,
Prime Minister,
Nithya Pranav,
Uncle Vishal,
Little Harsh,
Little Harsh,HARSH
Little Harsh,Harsh
Rohan Sonali,
Imran Ranjit,
Mitali Udita,
Meher Arjun,
A. Niharika,
A. Niharika,Niharika
A. Niharika,MR. Niharika
A. Niharika,Mr. Niharika
Count Krish,
Gladys Mary,
Sinn Ranjit,
Ready Mansi,
Ready Mansi,Mansi
Aunt Mansi,
Amos Dhruv,
Juhi Neetu,
Bill Sikes,
Nurse Yami,
Nurse Yami,Yami
Janet Tia,
Janet Tia,Tia
Miss Tia,
Mrs. Tia,
Vipin One,
King Rani,
Mansi Tia,
R Akshay,
R Akshay,Akshay
R Akshay,SIR AKSHAY
R Akshay,Sir Akshay
Cæsar,
K.C.,
Inspector Gaurav,
Inspector Kriti,
Inspector Kriti,Kriti
Sister Madhavan,
Sister Madhavan,Madhavan
Sister Shraddha,
Prime-Minister,
Dr. Tanushree,
Dr. Tanushree,Tanushree
Sister Hema,
Chitrangada,
Mr. Nikita,
Dharmendra,
Sir Sakshi,
Sir Sakshi,Sakshi
Jehosaphat,
Miss Ravi,
Miss Ravi,Ravi
Mrs Aadil,
Mr. Brown,
Mr. Ramya,
Mr. Ramya,Ramya
Chaitanya,
Mr. Kriti,
Rajkummar,
Dr. Karan,
Dr. Hina,
Mr. Bown,
Vipin 14,
Vipin 14,Vipin
Vipin 14,Vipin 1
Chandan,
Ranveer,
Prateek,
Kareena,
Ruchika,
Lakshya,
Madhuri,
London,
Mr. T.,
Farhan,
Saajan,
Mrunal,
Sarika,
Pramod,
Tanmay,
Mother,
German,
Sameer,
Ishaan,
Gopika,
Julius,
Mukesh,
Kavita,
Gauri',
Gauri',Gauri
Richa,
Meena,
Tommy,
Disha,
Rohan,
Rohan,ROHAN
Ashok,
Manas,
Komal,
Rahul,
Suman,
Varun,
Vidya,
Manan,
Manan,MANAN
Abhay,
Fawad,
Riya,
agatha,
christie,
whittington,
jane,
finn,
hersheimmer,
james,
edgerton,
prudence,
cowley,
tuppence,
greenbank,
mabel,
lewis,
johnnies,
bond,
westhaven,
thomas,
lyons,
edward,
colombier,
rita,
chicken,
newberg,
peche,
melba,
fishers,
carter,
y,
danvers,
sole,
colbert,
japp,
sherlock,
edgar,
keith,
yaas,
eleanor,
marjorie,
sadie,
vandemeyer,
wheeler,
margaret,
marguerite,
boris,
flossie,
hullo,
feiner,
potter,
clymes,
william,
albert,
annie,
rysdale,
peter,
ritz,
dufferin,
llanelly,
cook,
cooper,
stepanov,
peel,
hall,
edith,
felix,
brandy,
number,
conrad,
god,
himmel,
faust,
siebel,
mephistopheles,
annette,
kramenin,
westway,
jove,
charing,
cross,
bradshaw,
henry,
darling,
sweeny,
roylance,
hiram,
chester,
astley,
priors,
adams,
wales,
holyhead,
ivan,
grieber,
willie,
george,
solomon,
twopence,
napoleon,
d,
