character1,character2,count
Maanvi Shakuntala,Miss Shakuntala Dhruv,78
Kalyani Nushrat,Rohan,33
Gopika,Sir Akshay Gopika Sonakshi,26
Little Harsh,Mr. Harsh P. Ramesh,24
Kalyani Nushrat,Little Harsh,22
Kalyani Nushrat,R Akshay,20
Kalyani Nushrat,Maanvi Shakuntala,17
R Akshay,Sir Akshay Gopika Sonakshi,16
Little Harsh,Rohan,15
Gopika,R Akshay,14
Little Harsh,R Akshay,13
Kalyani Nushrat,Mr. Janhvi Akshaye,8
Kalyani Nushrat,Lakshya,7
Kalyani Nushrat,d,7
Little Harsh,Maanvi Shakuntala,7
Manan,Rohan,7
Maanvi Shakuntala,Rohan,6
Maanvi Shakuntala,d,6
Miss Shakuntala Dhruv,Rohan,6
Rohan,d,6
Vipin 14,Vipin One,6
Janet Tia,Kalyani Nushrat,5
Kalyani Nushrat,Mr. Harsh P. Ramesh,5
Lakshya,Rohan,5
London,d,5
Maanvi Shakuntala,Prateek,5
Manan,Mr. Janhvi Akshaye,5
Miss Rahul Lavanya,Rahul,5
Prateek,Riya,5
A. Niharika,Rohan,4
Cousin Shakuntala,Maanvi Shakuntala,4
German,Rohan,4
Kalyani Nushrat,Prateek,4
London,Mr. Janhvi Akshaye,4
Miss Shakuntala Dhruv,d,4
Mr. Harsh P. Ramesh,Rohan,4
Mr. Janhvi Akshaye,Rohan,4
Mr. Ramya,d,4
R Akshay,Rohan,4
Riya,Rohan,4
A. Niharika,Kalyani Nushrat,3
Amos Dhruv,Miss Shakuntala Dhruv,3
Inspector Kriti,Little Harsh,3
Inspector Kriti,R Akshay,3
Janet Tia,Mansi Tia,3
Janet Tia,Miss Tia,3
Janet Tia,Ready Mansi,3
Kalyani Nushrat,Miss Shakuntala Dhruv,3
Kalyani Nushrat,hall,3
Lieutenant Taapsee Sonali,Rohan,3
Little Harsh,d,3
Mansi Tia,Ready Mansi,3
Miss Ravi,Suman,3
Miss Shakuntala Dhruv,Prateek,3
Mr. Harsh P. Ramesh,R Akshay,3
A. Niharika,Little Harsh,2
Abhay,Rohan,2
Archdeacon Lavanya,Miss Rahul Lavanya,2
Aunt Shakuntala,Maanvi Shakuntala,2
Dharmendra,Ruchika,2
Dharmendra,Sameer,2
Dharmendra,Varun,2
Dr. Tanushree,Little Harsh,2
Gopika,Lieutenant Taapsee Sonali,2
Gopika,Little Harsh,2
Gopika,Mr. Harsh P. Ramesh,2
Imran Ranjit,Rohan,2
Inspector Kriti,Maanvi Shakuntala,2
Inspector Kriti,Miss Shakuntala Dhruv,2
Janet Tia,Rohan,2
Kalyani Nushrat,Miss Rahul Lavanya,2
Kalyani Nushrat,Rahul,2
Kalyani Nushrat,Sir Akshay Gopika Sonakshi,2
Lakshya,Little Harsh,2
Lakshya,astley,2
Lakshya,priors,2
Lieutenant Taapsee Sonali,Maanvi Shakuntala,2
Lieutenant Taapsee Sonali,Miss Shakuntala Dhruv,2
Lieutenant Taapsee Sonali,R Akshay,2
Lieutenant Taapsee Sonali,Rohan Sonali,2
Lieutenant Taapsee Sonali,Sir Akshay Gopika Sonakshi,2
Little Harsh,Little Siddharth,2
Little Harsh,London,2
Little Harsh,Miss Shakuntala Dhruv,2
Little Harsh,Monsieur Prithvi,2
Little Harsh,Prateek,2
Little Harsh,Sir Akshay Gopika Sonakshi,2
London,R Akshay,2
Maanvi Shakuntala,R Akshay,2
Manan,d,2
Miss Shakuntala Dhruv,R Akshay,2
Mitali Udita,Mr. Harsh P. Ramesh,2
Mother,Rohan,2
Mr. Harsh P. Ramesh,Sir Akshay Gopika Sonakshi,2
Prateek,Varun,2
Prateek,d,2
R Akshay,d,2
Richa,d,2
Rohan,Rohan Sonali,2
Rohan,Vipin 14,2
Ruchika,Sameer,2
Ruchika,Varun,2
Sameer,Varun,2
Vipin 14,Vipin Fourteen,2
astley,priors,2
d,number,2
A. Niharika,Archdeacon Lavanya,1
A. Niharika,Lieutenant Taapsee Sonali,1
A. Niharika,Miss Rahul Lavanya,1
A. Niharika,R Akshay,1
A. Niharika,Sir Sakshi,1
A. Niharika,Sir Sakshi Sonali,1
Amos Dhruv,Maanvi Shakuntala,1
Amos Dhruv,d,1
Archdeacon Lavanya,Lieutenant Taapsee Sonali,1
Archdeacon Lavanya,Rahul,1
Archdeacon Lavanya,Sir Sakshi,1
Archdeacon Lavanya,Sir Sakshi Sonali,1
Ashok,Kalyani Nushrat,1
Ashok,Lakshya,1
Aunt Mansi,Ready Mansi,1
Chaitanya,German,1
Chandan,Gladys Mary,1
Chandan,Pramod,1
Disha,Kavita,1
Disha,Little Harsh,1
Disha,London,1
Disha,Rohan,1
Dr. Tanushree,Miss Rahul Lavanya,1
Dr. Tanushree,R Akshay,1
Dr. Tanushree,Rahul,1
Gauri',Rohan,1
Gauri',Sister Madhavan,1
Genelia Santhosh,d,1
Genelia Santhosh,melba,1
German,Prateek,1
German,Riya,1
Gladys Mary,Pramod,1
Gopika,Inspector Kriti,1
Gopika,Kalyani Nushrat,1
