char_id,name,story_title
1,Mr. Napoleon,The Adventure of the Six Napoleons
2,Pietro Lestrade,The Adventure of the Six Napoleons
3,Dr. Saffron,The Adventure of the Six Napoleons
4,Barnicot the First,The Adventure of the Six Napoleons
5,Sandeford Jove,The Adventure of the Six Napoleons
6,Barnicot,The Adventure of the Six Napoleons
7,Dr. Lucretia,The Adventure of the Six Napoleons
8,Lestrade,The Adventure of the Six Napoleons
9,Napoleon,The Adventure of the Six Napoleons
10,Saffron,The Adventure of the Six Napoleons
11,Sherlock,The Adventure of the Six Napoleons
12,Mr. Josiah Horace,The Adventure of the Six Napoleons
13,Mr. Horace,The Adventure of the Six Napoleons
14,Mr. Pietro Lestrade,The Adventure of the Six Napoleons
15,Beppo,The Adventure of the Six Napoleons
16,Josiah Horace,The Adventure of the Six Napoleons
17,Mr. Devine,The Adventure of the Six Napoleons
18,Mr. Sandeford Jove,The Adventure of the Six Napoleons
19,Harker,The Adventure of the Six Napoleons
20,Hudson,The Adventure of the Six Napoleons
21,Devine Brothers,The Adventure of the Six Napoleons
22,The Press,The Adventure of the Six Napoleons
23,Mr. Holmes Hill,The Adventure of the Six Napoleons
24,Mr. Brown,The Adventure of the Six Napoleons
25,Mr Devine,The Adventure of the Six Napoleons
26,George Harding,The Adventure of the Six Napoleons
27,Colonna Morse,The Adventure of the Six Napoleons
28,Harding,The Adventure of the Six Napoleons
29,Holmes Hill,The Adventure of the Six Napoleons
30,Mr. Lestrade,The Adventure of the Six Napoleons
31,Venucci Morse,The Adventure of the Six Napoleons
32,Colonna,The Adventure of the Six Napoleons
33,Gelder,The Adventure of the Six Napoleons
34,Horace,The Adventure of the Six Napoleons
