canonical_name,alias_name
Flitwick Ollivander,
Hermione Bathilda,
Hermione Bathilda,Bathilda
Gilderoy Bathilda,
Marauder. Phoenix,
Marauder. Phoenix,Phoenix
Marauder. Phoenix,Marauder Phoenix
Bludger Pettigrew,
Bludger Pettigrew,Pettigrew
Kreacher Bathilda,
Bludger Wizarding,
Bludger Wizarding,Wizarding
Bludger Narcissa,
Bludger Narcissa,Narcissa
Kreacher Goblet,
Keeper Sorting,
Basilisk Jacob,
Basilisk Jacob,Jacob
Petunia Muggle,
Yaxley Minerva,
Lily Aberforth,
Lily Aberforth,Aberforth
Katie Wands,
Errol Molly,
Errol Order,
Errol Order,Order
Cedric Tom,
Dr. Andromeda,
Mr. Graphorn,
Mr. Graphorn,Graphorn
Mr. Diggory,
Mr. Diggory,Diggory
Hippogriff,
Karkaroff,
Manticore,
Bellatrix,
Artifact,
Umbridge,
Gilderoy,
Scorpius,
Marauder,
Chimaera,
Hermione,
Lovegood,
Kreacher,
Dungbomb,
Dursley,
Quaffle,
Weasley,
Granger,
Severus,
Padfoot,
Neville,
Cedric,
Fawkes,
Eileen,
Harry,
Find,
Lily,
Hat,
Cho,
Hogwarts,
Express,
Quibbler,
Stone,
Nimbus,
Pomona,
Remus,
Horace,
Cissa,
George,
Diagon,
Oliver,
Alley,
Child,
Slytherin,
Broomstick,
Witchcraft,
Grindelwald,
Arthur,
Tournament,
Mandrake,
Hogsmeade,
Halfblood,
Animagus,
Ravenclaw,
Crumplehorn,
Leta,
Niffler,
Ginny,
Where,
Hufflepuff,
