node,is_victim,pagerank,victim_connection_weight,degree,strength
Arthur,0,0.007666117745922478,0,6,12.0
Basilisk Jacob,0,0.014906252400233888,0,11,26.0
Bellatrix,0,0.0033813940622495877,0,1,2.0
Bludger Narcissa,0,0.04881018821972828,0,22,101.0
Bludger Pettigrew,0,0.003888616974652142,0,1,3.0
Bludger Wizarding,0,0.12338500002879137,0,35,250.0
Broomstick,0,0.007434587114537754,0,6,11.0
Cedric,0,0.010076449719775315,0,3,9.0
Cedric Tom,0,0.010076449719775315,0,3,9.0
Child,0,0.011291378702218519,0,8,17.0
Chimaera,0,0.03382517524235853,0,8,83.0
Dungbomb,0,0.008607819524334493,0,8,14.0
Dursley,0,0.003410631502901497,0,2,2.0
Eileen,0,0.012163396187030677,0,8,18.0
Errol Order,0,0.13198813970127568,0,43,250.0
Express,0,0.005161832700463214,0,2,6.0
Fawkes,0,0.05346967263646818,0,14,129.0
Find,0,0.016309437112664995,0,13,29.0
Flitwick Ollivander,0,0.002991120912454669,0,1,1.0
Gilderoy,0,0.01117825904110345,0,7,17.0
Gilderoy Bathilda,0,0.01117825904110345,0,7,17.0
Ginny,0,0.0029934058715015517,0,1,1.0
Granger,0,0.0033813940622495877,0,1,2.0
Grindelwald,0,0.007432314436321148,0,9,11.0
Halfblood,0,0.006069093095499862,0,5,6.0
Harry,0,0.003410631502901497,0,2,2.0
Hat,0,0.010069078581378501,0,6,17.0
Hermione,0,0.004073771140624733,0,3,4.0
Hermione Bathilda,0,0.05248355460125758,0,17,118.0
Hippogriff,0,0.005465482119325179,0,1,2.0
Hogsmeade,0,0.005505899268050805,0,4,5.0
Horace,0,0.010397459338437458,0,3,6.0
Karkaroff,0,0.0034398689435534056,0,1,2.0
Katie Wands,0,0.00885782082881424,0,3,5.0
Keeper Sorting,0,0.0034398689435534056,0,1,2.0
Kreacher,0,0.07470542292482268,0,21,169.0
Kreacher Bathilda,0,0.037152256993156954,0,10,89.0
Kreacher Goblet,0,0.004049886640116995,0,2,4.0
Lily,0,0.005252703753957843,0,3,4.0
Lily Aberforth,0,0.006532423369074964,0,4,6.0
Lovegood,0,0.0036813076065644757,0,2,2.0
Mandrake,0,0.002918092544969531,0,1,1.0
Manticore,0,0.006322788478028758,0,6,7.0
Marauder,0,0.01588978578484249,0,10,28.0
Marauder. Phoenix,0,0.01692011055457396,0,11,32.0
Mr. Diggory,0,0.03284166953619314,0,16,74.0
Mr. Graphorn,0,0.03689744323721752,0,17,82.0
Neville,0,0.00731186518317295,0,3,4.0
Padfoot,0,0.0040961399819888274,0,1,1.0
Petunia Muggle,0,0.008597551922521169,0,4,5.0
Ravenclaw,0,0.005293216618777194,0,5,5.0
Remus,0,0.010397459338437458,0,3,6.0
Scorpius,0,0.0034398689435534056,0,1,2.0
Severus,0,0.002991120912454669,0,1,1.0
Slytherin,0,0.006879368926478301,0,7,10.0
Umbridge,0,0.004857643228535432,0,3,5.0
Weasley,0,0.004278890124447061,0,2,4.0
Where,0,0.03289923009318506,0,21,62.0
Witchcraft,0,0.007573932279416863,0,6,12.0
