node,is_victim,pagerank,victim_connection_weight,degree,strength
Ashley,0,0.045454545454545456,0,1,1.0
Christenson,0,0.02321317699680658,0,2,2.0
Criss,0,0.045454545454545456,0,2,2.0
D'Arcy,0,0.045454545454545456,0,1,1.0
Depp Tatum,0,0.020536743830958548,0,1,1.0
Diaz,0,0.045454545454545456,0,2,2.0
Eisenberg,0,0.04739257090160243,0,3,3.0
Ferrell,0,0.08449823769032624,4,6,11.0
Firth,0,0.04471334780915297,0,2,2.0
Firth Collette,0,0.04471334780915297,0,2,2.0
Fox,0,0.025709284938720264,0,1,1.0
Hart,0,0.04739257090160243,0,3,3.0
Jagger,0,0.01795906215378876,1,2,2.0
Mr. Morgan Collette,0,0.06668220126115562,0,3,3.0
Mullen,0,0.045454545454545456,0,2,2.0
Pitt Reynolds,0,0.02321317699680658,0,2,2.0
Plummer,0,0.04739257090160243,0,3,3.0
Professor Gyllenhaal,0,0.06455827073696138,0,4,4.0
Sir Pugh Bean,0,0.01334754312561048,0,1,1.0
Winfrey,0,0.07865644972486127,8,4,12.0
Winfrey Charles,1,0.09173093217951768,0,4,14.0
Zhang,0,0.03101778476864608,1,3,4.0
