canonical_name,alias_name
Viscount Black de Grindelwald,Grindelwald
Viscount Black de Grindelwald,De Grindelwald
Viscount Black de Grindelwald,Black de Grindelwald
Viscount Black de Grindelwald,Viscount de Grindelwald
Count Dobby de Grindelwald,Count de Grindelwald
Count Dobby de Grindelwald,Dobby de Grindelwald
Voldemort Phoenix Ravenclaw,Ravenclaw
Broomstick Fudge d'Arlange,Fudge d'Arlange
Broomstick Fudge d'Arlange,Broomstick d'Arlange
Broomstick Fudge d'Arlange,Broomstick d’Arlange
Queenie Ravenclaw Severus,Severus
Queenie Ravenclaw Severus,Queenie Severus
Queenie Ravenclaw Severus,Ravenclaw Severus
Queenie. de Grindelwald,Queenie de Grindelwald
Madame Niffler Cedric,Cedric
Madame Niffler Cedric,Madame Cedric
Aberforth de Neville,Neville
Marie Pierre Phoenix,Phoenix
Marie Pierre Phoenix,Pierre Phoenix
Pierre-Marie Fluffy,Fluffy
Broomstick Padfoot,Padfoot
Viscount Black,Black
Captain Nimbus,Nimbus
Madame Niffler,Niffler
The Viscount,Viscount
Madame And,And
Dr. Puffskein,Puffskein
