canonical_name,alias_name
Potion Acromantula,
Parvati Artifact,
Spencer Flitwick,
Malfoy Scorpius,
Dursley Sprout,
Dursley Sprout,Mrs Sprout
Dursley Sprout,Mrs. Sprout
Mr. Krum James,
Mr. Krum James,James
Mr. Krum James,Mr James
Mr. Krum James,Mr. James
Alastor Sirius,
Black Alastor,
Black Alastor,Alastor
Masser James,
Dr. Bowtruckle,
Dr. Bowtruckle,Bowtruckle
Mr. Animagus,
Wizarding,
Bathilda,
Snidget,
Queenie,
Dursley,
Astoria,
Malfoy,
Dame,
sherlock,
holmes,
steve,
dixie,
barney,
stockdale,
watson,
maberley,
mortimer,
mary,
harrow,
weald,
douglas,
attache,
sutro,
susan,
paregoric,
ferguson,
shakespeare,
milano,
lucerne,
perkins,
john,
langdale,
pike,
isadora,
klein,
grace,
