node,is_victim,pagerank,victim_connection_weight,degree,strength
Alastor Sirius,0,0.03155857154554903,0,1,1.0
Black Alastor,0,0.07356733586428801,0,3,3.0
Dr. Bowtruckle,0,0.04273291871585948,0,2,3.0
Dursley,0,0.05984954573824833,2,2,4.0
Dursley Sprout,1,0.03615084125883233,0,1,2.0
Malfoy,0,0.09311230930405566,0,2,8.0
Malfoy Scorpius,0,0.060586702490829356,0,2,5.0
Masser James,0,0.17005403082147813,0,2,17.0
Mr. Krum James,0,0.2598775294481724,0,7,24.0
Potion Acromantula,0,0.0320258708962504,0,2,2.0
Spencer Flitwick,0,0.03155857154554903,0,1,1.0
Wizarding,0,0.060586702490829356,0,2,5.0
harrow,0,0.01991808765629917,0,1,1.0
perkins,0,0.02842098222375916,0,2,2.0
