node,is_victim,pagerank,victim_connection_weight,degree,strength
Barbra Bergman,0,0.030738609241184628,2,1,2.0
Bateman,0,0.016631088507646812,0,1,1.0
Beckham,0,0.1621952257908337,2,7,19.0
Belfast,0,0.06274092063459144,1,4,7.0
Bergman Barbra,1,0.05026712079040446,0,3,4.0
G. Chappelle,0,0.047460543484714554,0,1,5.0
Hall Young,0,0.017978978655154923,1,1,1.0
Harrelson,0,0.024105942534779063,0,2,2.0
James Brolin,0,0.08961180900626806,0,4,10.0
Mendes,0,0.04269491404553571,3,2,4.0
Mendes Young,1,0.0809762466467503,0,5,8.0
Miss Beckham Bruce,0,0.12702062820295834,0,6,14.0
Miss Susan Bruce,0,0.017086977042102245,0,1,1.0
Roberts,0,0.07949505469488022,1,4,9.0
Shyamalan,0,0.017086977042102245,0,1,1.0
s,0,0.13390896368009308,2,7,16.0
