node,is_victim,pagerank,victim_connection_weight,degree,strength
Adolph Mayer,0,0.03470656346821069,0,3,3.0
Arthur,0,0.01605915601934363,1,1,1.0
Arthur Cadogan West,1,0.03842050646272391,0,4,4.0
Brooks,0,0.05263157894736842,0,1,1.0
Mr. Hugo Oberstein,0,0.0588294172886987,1,7,7.0
Mr. Lestrade,0,0.04843181898963801,0,4,9.0
Mycroft,0,0.10383501915030005,1,6,20.0
Mycroft Holmes,0,0.08697292153447718,0,5,17.0
Sherlock,0,0.03475038474385557,0,4,6.0
Sherlock Holmes,0,0.12724828082636344,0,7,24.0
Sir James,0,0.06883044334520348,1,4,11.0
Sir James Walter,0,0.0719700123543499,0,4,12.0
Watson,0,0.02992077728856851,0,2,2.0
Woodhouse,0,0.05263157894736842,0,1,1.0
george,0,0.03470656346821069,0,3,3.0
halloa,0,0.02061085762610402,0,1,1.0
louis,0,0.03470656346821069,0,3,3.0
sinclair,0,0.03967194532559888,0,3,6.0
valentine,0,0.045065610745405466,0,3,7.0
