node,is_victim,pagerank,victim_connection_weight,degree,strength
Castigat Ridendo,0,0.004398442098514397,0,2,4.0
Daddy Bernier,0,0.006041262981284455,0,8,15.0
Daddy Jacques,0,0.046298587095196096,0,18,297.0
Daddy Mathieu,0,0.00934110708027303,0,14,31.0
Gaston Leroux,0,0.004000268839305294,0,1,1.0
Henri Robert,0,0.008037986286430189,0,6,16.0
Jean Roussel,0,0.004935133953399289,0,5,6.0
Louis Moustier,0,0.004294876625167439,0,3,3.0
Mademoiselle,0,0.07297726989092788,0,16,530.0
Mademoiselle Stangerson,0,0.12453227187577386,3,23,865.0
Mathilde,0,0.007482257524327365,3,5,10.0
Mathilde Stangerson,1,0.006121272556206648,0,2,6.0
Monsieur,0,0.154430906935082,0,27,989.0
Monsieur Ballmeyer,0,0.009241115161130452,0,11,28.0
Monsieur Cassette,0,0.0045206293889500405,0,4,5.0
Monsieur Dax,0,0.005163042030635041,0,2,10.0
Monsieur Fred,0,0.008383970129529662,0,7,33.0
Monsieur Jacques,0,0.04959133035299648,0,18,321.0
Monsieur Joseph Rouletabille,0,0.04804715605340315,0,21,265.0
Monsieur Larsan,0,0.03961469774623982,0,19,240.0
Monsieur Maleine,0,0.004642500364572054,0,1,6.0
Monsieur Marquet,0,0.004384629075771413,0,2,4.0
Monsieur Robert,0,0.05313743416326049,0,19,332.0
Monsieur Robert Darzac,0,0.08002665812527641,0,19,548.0
Monsieur Sainclair,0,0.004419832671929477,0,2,4.0
Monsieur Stangerson,0,0.051624677994162954,0,19,354.0
Mr. Arthur William Rance,0,0.008814094278952104,0,15,30.0
William Stangerson,0,0.004090890659861616,0,1,2.0
angenoux,0,0.004373783473649062,0,2,4.0
berniers,0,0.005376361314517279,0,10,10.0
curie,0,0.003978878265890214,0,1,1.0
edgar,0,0.02564102564102564,0,1,1.0
glandier,0,0.01392241340108312,0,14,64.0
hesse,0,0.004409220649070497,0,2,2.0
larsans,0,0.02564102564102564,0,1,1.0
man,0,0.027843611554570227,0,18,159.0
n,0,0.008937326838558015,0,13,35.0
poe,0,0.02564102564102564,0,1,1.0
rouletabilles,0,0.02564102564102564,0,1,1.0
