canonical_name,alias_name
Sir Lakshmi Lavanya,
Priyadarshan Imran,
Priyadarshan Imran,Imran
Mr. Kiran Darshan,
Sharman Bipasha,
Signora Bipasha,
Emilia Bipasha,
Neeraj Akshaye,
Sidharth Navya,
Payal Pushkar,
Payal Pushkar,Pushkar
Vishal Saket,
Abhay Shalu,
Abhay Shalu,Shalu
Abhay Shalu,Mr. Shalu
Mrs. Mrunal,
Mrs. Mrunal,Mrunal
Mr. Mrunal,
Mr. Sahil,
Mr. Sahil,Sahil
Aishwarya,
Sharman,
Rajesh,
Ranbir,
Nikita,
Prerna,
Irrfan,
Aditya,
Kiara,
Kajol,
Vicky,
Anaya,
david,
brannan,
al,
haines,
arthur,
doyle,
warren,
sherlock,
holmes,
fairdale,
hobbs,
watson,
homes,
jimmy,
pericolo,
jove,
peri,
halloa,
gregson,
leverton,
gorgiano,
george,
black,
giuseppe,
gennaro,
lucca,
augusto,
barelli,
tito,
castalotte,
zamba,
signor,
posilippo,
god,
