character1,character2,count
Manderson,Manderson Alice,31
Jack George,Monsieur Sheppard,28
Jack George,Philip Cleon,20
Mr. Gables Balfour,Philip Cleon,17
Monsieur Sheppard,Philip Cleon,14
Monsieur Sheppard,Philip,11
Mademoiselle,Mr. Mademoiselle Bentley,9
Monsieur Sheppard,Mr. Calvin Montaigne,9
Monsieur Sheppard,Wells Sheppard,9
Monsieur Sheppard,Mr. Mademoiselle Bentley,7
Jack,Jack George,6
John,John Cleon,6
John,Philip Cleon,6
John Cleon,Philip Cleon,6
Monsieur Sheppard,Mrs. Sheppard,6
Philip Cleon,Sir Bunner,6
Figgis,Monsieur Sheppard,5
Inspector Bradshaw,Mrs. Inspector Bradshaw,5
Mrs. Inspector Bradshaw,Philip Cleon,5
Sir Bunner,Sir Bunner Stock,5
Jack George,Mr. Gables Balfour,4
Monsieur Sheppard,Sir Bunner,4
Mr. Calvin Montaigne,Philip Cleon,4
Philip Cleon,white,4
Inspector Bradshaw,Philip Cleon,3
Jack George,Mr. Calvin Montaigne,3
Manderson,Monsieur Sheppard,3
Manderson Alice,Monsieur Sheppard,3
Monsieur Sheppard,columbus,3
Domecq,Jack George,2
Figgis,Figgis Sheppard,2
Figgis Sheppard,Monsieur Sheppard,2
Fleming,Sir Bunner,2
Heinrich Mercutio,Munro,2
Jack George,Mr. Mademoiselle Bentley,2
Jack George,Mrs. Sheppard,2
Jack George,Philip,2
Jack George,williams,2
Mademoiselle,Monsieur Sheppard,2
Manderson,Philip Cleon,2
Manderson Alice,Philip Cleon,2
Monsieur Sheppard,Mr. Gables Balfour,2
Monsieur Sheppard,Poe,2
Monsieur Sheppard,Sig,2
Monsieur Sheppard,Sig Sheppard,2
Monsieur Sheppard,Sir Bunner Stock,2
Monsieur Sheppard,howard,2
Mr. Calvin Montaigne,Philip,2
Mr. Gables Balfour,silver,2
Mrs. M'Lachlan,Sigsbee,2
Mrs. M'Lachlan,Sir Bunner,2
Philip Cleon,e,2
Sig,Sig Sheppard,2
Sigsbee,Sir Bunner,2
Sir Bunner,Wells Sheppard,2
Bardolph Burton,Sig,1
Blackbeard Rogers,Mr. Mademoiselle Bentley,1
Chesterton,Dragilew,1
Chesterton,Mr. Mademoiselle Bentley,1
Cupples Wallace,Hahn,1
Dr. Harris,Monsieur Sheppard,1
Dr. Harris,columbus,1
Dragilew,Mr. Mademoiselle Bentley,1
Figgis,Philip Cleon,1
Fleming,Nathaniel,1
Gilbert,Gilbert Edward,1
Gilbert,Sir Bunner,1
Gilbert Edward,Sir Bunner,1
Hahn,Monsieur Sheppard,1
Hahn,Philip Cleon,1
Jack,Jack Falstaff,1
Jack,Jack Mandersons,1
Jack,Jack Masefield,1
Jack,Monsieur Sheppard,1
Jack,Philip Cleon,1
Jack,perry,1
Jack George,Lucas,1
Jack George,Manderson,1
Jack George,Manderson Alice,1
Jack George,Wells Sheppard,1
Jack George,columbus,1
Jack George,copper,1
Jack George,white,1
Jack Masefield,Monsieur Sheppard,1
Jack Masefield,Philip Cleon,1
John,Monsieur Sheppard,1
John Cleon,Monsieur Sheppard,1
Manderson,columbus,1
Manderson Alice,columbus,1
Marlowe,columbus,1
Miss M,Monsieur Sheppard,1
Monsieur Sheppard,Sigsbee,1
Monsieur Sheppard,Sigsbee Sheppard,1
Monsieur Sheppard,copper,1
Monsieur Sheppard,h,1
Monsieur Sheppard,murch,1
Monsieur Sheppard,peppmuller,1
Mr. Calvin Montaigne,Mrs. Inspector Bradshaw,1
Mr. Calvin Montaigne,Sigsbee,1
Mr. Calvin Montaigne,Sigsbee Sheppard,1
Mr. Calvin Montaigne,Sir Bunner Stock,1
Mr. Gables Balfour,columbus,1
Mrs. Inspector Bradshaw,Philip,1
Mrs. M'Lachlan,columbus,1
Mrs. Sheppard,Philip,1
Mrs. Sheppard,copper,1
Philip,Philip Cleon,1
Philip Cleon,Sir Bunner Stock,1
Philip Cleon,columbus,1
Philip Cleon,ec,1
Sigsbee,Sigsbee Sheppard,1
Sigsbee,columbus,1
Sir Bunner,columbus,1
Sir Bunner,morgan,1
Sir Bunner Stock,j,1
columbus,h,1
e,mabel,1
marlstone,white,1
