character1,character2,count
Shailesh,Shailesh Shafaq,95
Lady Keshav Vikas,Miss Tanvi Keshav Vikas,21
Chitrangada Roshan,t,18
Chitrangada Roshan,Shailesh Shafaq,15
Mohanlal.,t,13
Shailesh Shafaq,t,13
Chitrangada Roshan,Mohanlal.,12
Chitrangada Roshan,Mr. Rohan,11
Anjali Taapsee,Sir Anjali,10
Abhay,Abhay Shafaq,9
Abhay,Shailesh Shafaq,9
Abhay Shafaq,Shailesh Shafaq,9
Chitrangada Roshan,Shailesh,9
Hiabam Rajesh Om,Rajesh,8
Miss Tanvi Keshav Vikas,Tanvi Keshav,7
Mohanlal.,Superintendent Meher,7
Abhay,Chitrangada Roshan,6
Anjali Taapsee,Chitrangada Roshan,6
Chitrangada Roshan,Superintendent Meher,6
Mohanlal.,Shailesh Shafaq,6
Mohanlal.,Shailesh,5
Superintendent Meher,t,5
m,t,5
Chitrangada Roshan,Miss Tanvi Keshav Vikas,4
Chitrangada Roshan,Raghav,4
Mr. Lavanya,t,4
Shailesh Shafaq,m,4
Abhay,t,3
Abhay Shafaq,Chitrangada Roshan,3
Chief Commissioner,Mohanlal.,3
Chitrangada Roshan,Miss Aishwarya,3
Chitrangada Roshan,Mr. Lavanya,3
Chitrangada Roshan,My wife,3
Chitrangada Roshan,Shalu,3
Janhvi,Janhvi Priyanka,3
Shailesh,t,3
Abhay Shafaq,t,2
Anjali Taapsee,t,2
Chiranjeevi,t,2
Chitrangada Roshan,Janhvi Priyanka Gopika,2
Chitrangada Roshan,Lady Keshav Vikas,2
Chitrangada Roshan,Tanvi Keshav,2
Chitrangada Roshan,m,2
Hiabam Rajesh Om,Shalu,2
Imran Vikas,Miss Tanvi Keshav Vikas,2
Lady Keshav Vikas,t,2
Miss Aishwarya,Mr. Rohan,2
Miss Tanvi,Mohanlal.,2
Miss Tanvi Keshav Vikas,t,2
Mohanlal.,Sir Anjali,2
Mohanlal.,m,2
Mr. Lavanya,Shailesh,2
Mr. Lavanya,Shailesh Shafaq,2
Mr. Rohan,Sagar,2
Rajesh,Shalu,2
Shailesh Shafaq,Superintendent Meher,2
Abhay,Abhay Terrell,1
Abhay,Shailesh,1
Amrita,Shailesh Shafaq,1
Anjali Grossmith,Sir Anjali,1
Anjali Taapsee,Anjali Taapsee-do,1
Anjali Taapsee,Janhvi Priyanka Gopika,1
Anjali Taapsee,Mohanlal.,1
Anjali Taapsee,Mr. Rohan,1
Anjali Taapsee,Sagar,1
Anjali Taapsee,Sanjay Shriman,1
Anjali Taapsee,Shailesh,1
Anjali Taapsee,Shailesh Shafaq,1
Anjali Taapsee-do,Sir Anjali,1
Beston Tracey,Mohanlal.,1
Beston Tracey,Shailesh,1
Beston Tracey,Shailesh Shafaq,1
Beston Tracey,Superintendent Meher,1
Bhumi,Chitrangada Roshan,1
Bhumi,Mohanlal.,1
Bhumi,Superintendent Meher,1
Chief Commissioner,Janhvi Priyanka Gopika,1
Chief Commissioner,Tanvi Keshav,1
Chiranjeevi,Chiranjeevi Priyanka,1
Chiranjeevi,Janhvi,1
Chiranjeevi,Janhvi Priyanka,1
Chiranjeevi Priyanka,Janhvi,1
Chiranjeevi Priyanka,Janhvi Priyanka,1
Chitrangada Roshan,Hever Court,1
Chitrangada Roshan,Komal,1
Chitrangada Roshan,Lakshya Niharika,1
Chitrangada Roshan,Rajat,1
Chitrangada Roshan,Roumanian,1
Chitrangada Roshan,Sanjay Shriman,1
Chitrangada Roshan,Sir Anjali,1
Chitrangada Roshan,brown,1
Chitrangada Roshan,rumo,1
Gatwick,Horsley,1
Hiabam Rajesh Om,Komal,1
Hiabam Rajesh Om,Sarika Ramesh,1
Hiabam Rajesh Om,roman,1
Imran Vikas,Sir Imran,1
Janhvi,Janhvi Priyanka Gopika,1
Janhvi Priyanka,Janhvi Priyanka Gopika,1
Janhvi Priyanka Gopika,Miss Aishwarya,1
Janhvi Priyanka Gopika,Shailesh Shafaq,1
Janhvi Priyanka Gopika,Zeeshan,1
Janhvi Priyanka Gopika,m,1
Janhvi Priyanka Gopika,t,1
Karthik,Karthik Akshaye,1
Karthik,O'Grady,1
Karthik Akshaye,O'Grady,1
Komal,Rajesh,1
Lady Keshav Vikas,Mohanlal.,1
Lady Keshav Vikas,Pramod,1
Lady Keshav Vikas,Shailesh Shafaq,1
Lakshya Niharika,rumo,1
Madhavan Kriti,Shreya Carter,1
Maggie Goomer,Miss Aishwarya,1
Manisha,Mohanlal.,1
Miss Aishwarya,Miss Tanvi Keshav Vikas,1
Miss Tanvi,Miss Tanvi Keshav Vikas,1
Miss Tanvi,Mohit,1
Miss Tanvi,Tanvi Keshav,1
Miss Tanvi Keshav Vikas,Mohanlal.,1
Miss Tanvi Keshav Vikas,Mohit,1
Miss Tanvi Keshav Vikas,Pramod,1
Miss Tanvi Keshav Vikas,Shailesh Shafaq,1
Miss Tanvi Keshav Vikas,Sir Imran,1
Mohanlal.,Mr. Rohan,1
Mohanlal.,Mrs. Harsh,1
Mohanlal.,Mrs. Saira,1
Mohanlal.,Tanvi Keshav,1
Mohit,Tanvi Keshav,1
Mr. Anjali Porten,Sir Anjali,1
Mr. Lavanya,Superintendent Meher,1
Mr. Rohan,Rajat,1
Mrs. Harsh,Superintendent Meher,1
Mrs. Saira,Superintendent Meher,1
Mrs. Saira,Tanvi Keshav,1
Mrs. Saira,t,1
O'Grady,t,1
Raghav,Shalu,1
Rajesh,Sarika Ramesh,1
Roumanian,Shailesh,1
Roumanian,t,1
Sagar,Sir Anjali,1
Sanjay Shriman,Sir Anjali,1
Shailesh,m,1
Shailesh Shafaq,Shalu,1
Shailesh Shafaq,Sir Anjali,1
Shalu,doctor,1
Shalu,t,1
Sir Anjali,Sir Anjali Haley,1
Sir Anjali,t,1
Sir Imran,m,1
Superintendent Meher,m,1
Tanvi Ann,Tanvi Keshav,1
doctor,t,1
