node,is_victim,pagerank,victim_connection_weight,degree,strength
Amol,0,0.08795230400500209,2,4,10.0
G. Manisha,0,0.04882181436389843,0,1,5.0
Kavita Ronit,1,0.07853407775106941,0,4,9.0
Kiran,0,0.126011306849079,2,5,15.0
Kuldeep,0,0.04105745149111875,0,1,4.0
Kuldeep Ranbir,0,0.12787912482852887,0,5,14.0
Miss Kiran Shafaq,0,0.08422000458819362,0,4,9.0
Rajeev,0,0.029411324290810368,2,1,2.0
Rajeev Neha,1,0.05709223108364846,0,3,5.0
Sagar,0,0.06322221371627425,3,3,7.0
Sagar Ronit,0,0.055282269238872174,3,2,6.0
Susan Shafaq,0,0.017954010385881528,0,1,1.0
Tabu,0,0.017433747845290982,0,1,1.0
Tanushree,0,0.025198110718070668,0,2,2.0
s,0,0.1399300088442615,2,7,16.0
