character1,character2,count
Platform. Dungbomb,Where,142
Merope Bludger,a,131
Platform. Dungbomb,Where Dungbomb,129
Where,Where Dungbomb,129
Platform. Dungbomb,a,86
Fawkes Leta Nymphadora,Madame,79
Fawkes Leta Nymphadora,Madame Nymphadora,78
Madame,Madame Nymphadora,78
Madame,Platform. Dungbomb,68
Madame,Madame Dungbomb,55
Madame Dungbomb,Platform. Dungbomb,55
Madame,a,45
Where,a,44
Karkaroff,a,42
Platform.,a,42
Snitch,Snitch Dumbledore,36
Fawkes Leta,Fawkes Leta Nymphadora,35
Geneviève,Villa,32
Halfblood Arnold Quirrell,Madame,32
Halfblood Arnold Quirrell,Madame Quirrell,30
Madame,Madame Quirrell,30
Fawkes Leta Nymphadora,a,26
Villa,a,24
Fawkes Lily,Fawkes Lily Them,23
Fawkes Leta Nymphadora,Platform. Dungbomb,20
Where Dungbomb,a,20
Karkaroff,Merope Bludger,18
Madame Nymphadora,a,18
Halfblood Arnold Quirrell,a,17
Fawkes,Fawkes Leta,15
Fawkes Leta,a,15
Merope Bludger,Where,15
Madame Nymphadora,Platform. Dungbomb,14
Madame Dungbomb,a,13
Captain Dennis,a,12
Fawkes,Fawkes Leta Nymphadora,12
Fawkes Leta,Platform. Dungbomb,12
Fawkes Lily,Where,12
Geneviève,a,12
Françoise,a,11
Merlinville,a,11
Platform. Fred,a,11
Fawkes Leta Nymphadora,Platform.,10
Fawkes Lily,Platform. Dungbomb,10
Fawkes Lily,a,10
Halfblood,a,10
Merlinville,Platform. Dungbomb,10
Gabriel Aberforth,a,9
Madame Quirrell,a,9
Merope Bludger,Platform.,9
Platform. Luna,a,9
Fawkes Leta,Where,8
Karkaroff,Platform. Dungbomb,8
Madame,Platform.,8
Villa,Where,8
_Mon ami___,a,8
Fawkes Lily Them,a,7
Karkaroff,Where,7
Madame,Snitch,7
Madame,Snitch Dumbledore,7
Merope Bludger,Platform. Dungbomb,7
Merope Bludger,Villa,7
Monsieur,a,7
Platform. Dungbomb,Snitch,7
Platform. Dungbomb,Snitch Dumbledore,7
Snitch Dumbledore,a,7
Fawkes,a,6
Fawkes Leta,Where Dungbomb,6
Fawkes Leta Nymphadora,Fawkes Lily,6
Fawkes Leta Nymphadora,Where,6
Fawkes Lily,Where Dungbomb,6
Françoise,Madame,6
