canonical_name,alias_name
Maître Grosíer,
Maître Grosíer,Grosíer
Halfblood Arnold Quirrell,
Halfblood Arnold Quirrell,Quirrell
Halfblood Arnold Quirrell,Halfblood Quirrell
Fawkes Leta Nymphadora,
Fawkes Leta Nymphadora,Nymphadora
Fawkes Leta Nymphadora,Leta Nymphadora
Fawkes Leta Nymphadora,Fawkes Nymphadora
Madame la Vicomtesse,
Platform. le docteur,
Mr. Hiram P. Beasts,
My new acquaintance,
Françoise Arrichet,
Halfblood le juge,
Platform. le juge,
Fawkes Lily Them,
Fawkes Lily Them,Lily Them
Queen of Scots,
Léonie Oulard,
P. T. RENAULD,
Aris Sûreté,
Mr. Witchcraft Azkaban,
Slytherin Narcissa,
Slytherin Narcissa,Narcissa
Platform. Dungbomb,
Platform. Dungbomb,Dungbomb
Platform. Dungbomb,Platform Dungbomb
Mrs. Dungbomb,
Mr. Dungbomb,
Halfblood Dungbomb,
Juge d'Instruction,
Gabriel Aberforth,
Gabriel Aberforth,Aberforth
Snitch Dumbledore,
Snitch Dumbledore,Dumbledore
Madame Nymphadora,
Bathilda Dungbomb,
Madame Quirrell,
Padfoot Diggory,
Fawkes Dabreuil,
Queenie Express,
Fawkes Artifact,
Fawkes Artifact,Artifact
Fawkes Artifact,Miss Artifact
Madame Dungbomb,
Snape Aberforth,
Yaxley Quirrell,
Platform. Fred,
Platform. Fred,Fred
Platform. Fred,Fred.
Platform. Fred,Platform Fred
Where Dungbomb,
Platform. Luna,
Platform. Luna,Luna
Fenrir Regulus,
Merope Bludger,
Merope Bludger,Bludger
Captain Dennis,
Captain Dennis,Dennis
Italian blood,
Fawkes Fluffy,
_Mon Dieu!___,
My companion,
Rutland Gate,
Papa Bludger,
Fluffy Them,
Fawkes Lily,
Fawkes Lily,Lily
_Mon ami___,
Fawkes Leta,
Fawkes Leta,Leta
Geneviève,
Françoise,
Amélie,
Léonie,
Hertfordshire,
Miss Horklump,
Billingsgate,
Dr. Animagus,
Merlinville,
Elucidates,
Karkaroff,
Platform.,
Platform.,Platform
_Maman___,
_Maman___,Maman
_Maman___,Maman___
Argentino,
Halfblood,
Bolougne,
Quibbler,
Hermione,
Bathilda,
Countess,
Monsieur,
Centaur,
Sorting,
Howler,
Artifa,
Sirius,
Fawkes,
Merlin,
Nimbus,
Snitch,
Eileen,
Yaxley,
Dexter,
Horace,
Anzora,
Calais,
Goblet,
Madame,
Where,
Villa,
James,
No. 2,
No. 2,No. 1
Snape,
Mount,
Cissa,
Ginny,
Dover,
Stone,
Pansy,
Chile,
Lord,
Lee,
agatha,
christie,
bella,
m,
giraud,
stonor,
jack,
poirot,
hercule,
a,
traveller,
greuze,
cinderella,
browning,
hastings,
japp,
laverguier,
poirots,
john,
cavendish,
jove,
bex,
hautet,
durand,
francoise,
leonie,
denise,
marchaud,
daubreuil,
gaud,
eloise,
duveen,
paul,
santiago,
god,
eh,
auguste,
marthe,
mademoiselle,
marguerite,
amelie,
sacre,
au,
harris,
helen,
cleopatra,
mary,
masters,
daubreuils,
cheri,
beroldy,
beroldys,
jeanne,
georges,
conneau,
trapp,
lyons,
renaulds,
buenos,
ayres,
joseph,
aarons,
george,
robey,
victoria,
sisters,
sapristi,
maitre,
grosier,
dulcie,
bel,
robinson,
gallic,
arthur,
