node,is_victim,pagerank,victim_connection_weight,degree,strength
Akshay,0,0.03129771603785118,2,1,2.0
Akshay Reema,1,0.06610046145370807,0,3,5.0
Ekta,0,0.04895712447191936,0,3,3.0
G. Karisma,0,0.07992740895364182,0,2,5.0
Kareena,0,0.08417669652524536,2,3,7.0
Leena Yami,0,0.12247705542094668,0,4,8.0
Madhavan,0,0.022410817556152707,0,1,1.0
Miss Jaya,0,0.15647601683174886,2,6,13.0
Miss Jaya Harsh,0,0.09987803520663105,0,3,8.0
Miss S. Harsh,0,0.022694745884301124,0,1,1.0
My companion,0,0.02834299951979393,0,1,1.0
Nushrat,0,0.05625386125588375,3,2,4.0
Nushrat Genelia,1,0.07295956280929672,0,3,5.0
Parineeti,0,0.04592912229358791,0,2,2.0
Sir Vishal Gauri,0,0.021837092044863733,0,1,1.0
browners,0,0.019054762222991087,0,1,1.0
james,0,0.021226521511436582,1,1,1.0
