canonical_name,alias_name
Henry Ward Sameera,
Henry Ward Sameera,Sameera
Sir Vishal Gauri,
Hrithik Radhika,
Nushrat Genelia,
Nushrat Genelia,Genelia
Nushrat Genelia,Mr. Genelia
Miss Jaya Harsh,
Miss Jaya Harsh,Miss Harsh
Miss Jaya Harsh,Jaya Harsh
General Rajeev,
Manas Bhavesh,
Miss S. Harsh,
Miss S. Harsh,Susan Harsh
Akshay Reema,
Akshay Reema,Reema
My companion,
Leena Yami,
Leena Yami,Yami
Leena Yami,Mr. Yami
G. Karisma,
G. Karisma,Karisma
G. Karisma,Mr. Karisma
Inspector Karan,
Miss Jaya,
Miss Jaya,Jaya
Parineeti,
Madhavan,
Deepika,
Chandan,
Anirudh,
Kareena,
Nushrat,
Akshay,
Mrunal,
Ekta,
sherlock,
holmes,
watson,
poe,
gordon,
beecher,
cushing,
lestrade,
sarah,
mary,
browner,
jim,
paganini,
browners,
algar,
james,
aldridge,
montgomery,
alec,
fairbairn,
