canonical_name,alias_name
Detective Inspector Varsha Chitrangada,
Detective Inspector Varsha Chitrangada,Chitrangada
Detective Inspector Varsha Chitrangada,Detective Inspector Chitrangada
Monsieur Karisma Salman,
Monsieur Karisma Salman,Salman
Monsieur Karisma Salman,Karisma Salman
Mr. Karisma Salman,
Mr. Karisma Salman,Mr. Salman
Mrs. Salman,
Mrs. Salman,Mrs Salman
Irrfan St. Siddharth,
Irrfan St. Siddharth,Siddharth
Abir Agnes Prateek,
Abir Agnes Prateek,Prateek
Mrs. Prateek,
Mrs. Prateek,Mrs Prateek
Mr. Prateek,
Mon ami Shraddha,
Mon ami Shraddha,Shraddha
Mon ami Shraddha,Mr. Shraddha
Detective-inspector Chitrangada,
Detective-inspector Chitrangada,Inspector Chitrangada
Strychnine Hydro-clor,
"Bhumi. Salman, Esq.",
Mr. Raghav Prateek,
Mr. Raghav Prateek,Raghav Prateek
Monsieur Shraddha,
Sir Akshay Monali,
Sir Akshay Monali,Monali
Belgian detective,
Ronit Chitrangada,
Mr. Ayush Salman,
Mr. Ayush Salman,Ayush Salman
Abir Inglethorpe,
Monsieur Prateek,
Siddharth Salman,
Elizabeth Rajesh,
Elizabeth Rajesh,Rajesh
Elizabeth Rajesh,Mr. Rajesh
Monsieur Karisma,
Monsieur Karisma,KARISMA
Monsieur Karisma,Karisma
Nushrat Anirudh,
Amrita Akanksha,
Monsieur Ayush,
Monsieur Ayush,AYUSH
Monsieur Ayush,Ayush
Monsieur Ayush,Mr. Ayush
Niharika Rani,
Niharika Rani,RANI
Niharika Rani,Rani
Niharika Rani,Mr. Rani
Mohit Kuldeep,
Mohit Kuldeep,Kuldeep
Mohit Kuldeep,Miss Kuldeep
Monsieur Rani,
Albert Arvind,
Albert Arvind,Arvind
Albert Arvind,Mr. Arvind
Farmer Rakul,
Farmer Rakul,Rakul
Farmer Rakul,Mrs. Rakul
Dearest Jaya,
Dearest Jaya,Jaya
Siddharth Sa,
Hercule Rani,
Little Gully,
Little Gully,Gully
Little Gully,DR. GULLY
Little Gully,Dr. Gully
Irrfan Court,
Sonam Charu,
Sonam Charu,Charu
Sonam Mohit,
Sonam Mohit,Mohit
Sonam Mohit,Miss Mohit
Baron Aadil,
Yami Harsh,
Paul Vinay,
Jaya Rohit,
Jaya Rohit,Rohit
Jaya Rohit,Miss Rohit
Raghav Ing,
Rajat Earl,
Aunt Abir,
Aunt Abir,Abir
Superintendent Akshaye,
Superintendent Akshaye,Akshaye
Priyadarshan,
Mrs. Sharman,
Mr. Bhavesh,
Dr. Karthik,
Dr. Karthik,Karthik
Dr. Karthik,DR. KARTHIK
Lady Ramesh,
Lady Ramesh,Ramesh
Sir Akshay,
Santhosh,
Sushmita,
Princess,
Karthika,
Ruchika,
Duchess,
Ranveer,
Bandita,
Coroner,
Gopika,
Pranav,
Madame,
Irrfan,
Ranjit,
Raghav,
Krish,
Divya,
Ajesh,
Sacré,
Sonam,
Manju,
Kajol,
Bhumi,
Hein!,
Ashok,
Rajat,
Neetu,
Ross,
John,
Raku,
Liq,
ER,
agatha,
christie,
bauerstein,
styles,
poirot,
cavendish,
lawrence,
hastings,
evie,
alfred,
inglethorp,
cynthia,
howard,
mary,
tadminster,
crosbie,
evelyn,
sherlock,
holmes,
murdoch,
emily,
abbotsbury,
raikes,
rolleston,
nibs,
dorcas,
inglethorps,
baily,
wilkins,
annie,
denby,
william,
wells,
mademoiselle,
manning,
yessir,
willum,
haman,
mace,
amy,
hill,
sacre,
james,
japp,
jimmy,
altara,
summerhaye,
moosier,
prys,
j,
l,
parkson,
jack,
ernest,
heavywether,
philips,
counsel,
papa,
console,
