canonical_name,alias_name
Sir Swara Dharmendra,
Sir Swara Dharmendra,Dharmendra
Sir Swara Dharmendra,Swara Dharmendra
Mr. Prateek Radhika,
Mr. Prateek Radhika,Prateek Radhika
Mrs. Sohail Rajesh,
Lakshmi Shakuntala,
Sir Pramod Pankaj,
Sir Rajeev Ritesh,
Sushmita Katrina,
Prateek Katrina,
Sir Aparna Amol,
Sir Aparna Amol,Amol
Sir Aparna Amol,Aparna Amol
Chaitanya Gauri,
Prateek Riddhi,
Prateek Riddhi,Riddhi
Prateek Riddhi,Mr. Riddhi
Darshan Gaurav,
Darshan Gaurav,Gaurav
Darshan Gaurav,Mr. Gaurav
Sakshi Vikrant,
Sakshi Vikrant,Vikrant
Mrs. Vikrant,
Mr. Vikrant,
Aditi Mohanlal,
Ishaan Kalyani,
Mukesh Anushka,
Meher Akanksha,
Manju Muskaan,
Bandita Komal,
Bandita Komal,Miss Komal
Meher Genelia,
Meher Genelia,Genelia
Shubham Aamir,
Shubham Aamir,Aamir
Rohan Prateek,
Akshay Sarika,
Hrithik Krish,
Hrithik Krish,Krish
Mitali Mrunal,
Ramya Kritika,
Ramya Kritika,Kritika
Sergeant Kritika,
Mr. Kritika,
Arvind Medha,
Rekha Tushar,
Lavanya Hema,
Lavanya Hema,Hema
Lavanya Hema,Mr. Hema
Tanmay Alia,
Tanmay Alia,Alia
Rani Ranbir,
Tabu Rajat,
Suman Riya,
Suman Riya,Riya
Suman Riya,Mr. Riya
Om Ekta,
Professor Mahesh,
Professor Surbhi,
Dr. Priyadarshan,
Inspector Abhay,
Inspector Abhay,Abhay
Detective Leena,
Detective Leena,Leena
Mr. Chiranjeevi,
Mr. Chiranjeevi,Chiranjeevi
Lady Parvathy,
Lady Neerja,
Lady Neerja,Neerja
Dr. Lakshya,
Mrs. Neelam,
Mr. Sharman,
Mr. Sharman,Sharman
Mrs. Sohail,
Dr. Prithvi,
Dr. Prithvi,Prithvi
Mr. Zeeshan,
Dr. Shriman,
Mrs. Nithya,
Mrs. Nithya,Nithya
Mrs. Gopika,
Sir Aparna,
Sir Aparna,Aparna
Mr. Keshav,
Mr. Keshav,Keshav
Lady Ronak,
Lady Ronak,Ronak
Mr. Monali,
Mr. Monali,Monali
Mr. Neelam,
Mrs. Ronit,
Mrs. Ronit,Ronit
Mrs. Asin,
Siddharth,
Lady Amol,
Tanushree,
Mr. Leena,
Mr. Kirti,
Sir Swara,
Mr. Nidhi,
Mr. Nidhi,Nidhi
Mr. Disha,
Mr. Disha,Disha
Aishwarya,
Mr. Manas,
Tejasswi,
Madhavan,
Niharika,
Abhishek,
Santhosh,
Yashwant,
Amitabh,
Shubham,
Bandita,
Chandni,
Taapsee,
Jagdeep,
Bipasha,
Nushrat,
Kareena,
Pallavi,
Lavanya,
Karthik,
Hrithik,
Kuldeep,
Manisha,
Darshan,
Aditya,
Guneet,
Shruti,
Urmila,
Shahid,
Anjali,
Irrfan,
Shreya,
Mithun,
Ramesh,
Shafaq,
Vinita,
Soumya,
Sakshi,
Vishal,
Amrita,
Pooja,
Vidya,
Payal,
Ayush,
Shalu,
Fawad,
Ashok,
Rohit,
Harsh,
Kajol,
Javed,
Sania,
Anaya,
Vicky,
Arjun,
Saket,
Kiara,
Asha,
Jaya,
Yash,
Ravi,
Alok,
Esha,
Zara,
Neeraj,
Meenal,
Aadil,
Lara,
Shalini,
Sahil,
Tanisha,
Neetu,
Kriti,
Varun,
Tia,
Anirudh,
Akshara,
Pritam,
Abir,
Mayank,
Ruchi,
Ranjit,
Udita,
Sonakshi,
Mansi,
Zoya,
Parth,
Sanjeev,
Madhuri,
Nitin,
Kiran,
Ruchika,
Sidharth,
Rakul,
Sunny,
Juhi,
Shabana,
Akshaye,
