node,is_victim,pagerank,victim_connection_weight,degree,strength
Bassey,0,0.07692307692307693,0,1,1.0
Dr. Saldana Delaney,0,0.10674091493133814,0,4,7.0
Dr. Tyson,0,0.018635830239483918,0,1,1.0
Eisenberg,0,0.07692307692307693,0,1,1.0
Lewis,0,0.05200022454916136,2,3,5.0
Lewis O'brien,1,0.05200022454916136,0,3,5.0
Major-General O'brien,0,0.17937599808407564,2,5,25.0
Mendes James,0,0.07514956325172718,0,3,9.0
Miss Delaney,0,0.02450006496332511,0,1,1.0
Miss O'brien,0,0.13750726436098273,0,2,20.0
Pugh Turner,0,0.08716364253668854,1,4,7.0
moran,0,0.056540059343951135,0,2,3.0
stoke,0,0.056540059343951135,0,2,3.0
