canonical_name,alias_name
Colin Frédéric Bludger,Bludger
Colin Frédéric Bludger,Colin Bludger
Colin Frédéric Bludger,Frédéric Bludger
Colin Frédéric Bludger,_Frédéric Bludger_
Maître Henri Dennis,Dennis
Colin Pomona Queenie,Queenie
Colin Pomona Queenie,Colin Queenie
Colin Pomona Queenie,Pomona Queenie
Colin Pomona Queenie,_Pomona Queenie_
Colin Tonks Weasley,Tonks Weasley
Colin Dennis Seeker,Seeker
Colin Dennis Seeker,Colin Seeker
Colin Dennis Seeker,Dennis Seeker
Colin 'Binns Child',Binns Child
Colin 'Binns Child',Colin Binns Child
Leta William School,School
Leta William School,Mr. School
Leta William School,Leta School
Leta William School,Mr. Leta W. School
Madame Grindelwald,Grindelwald
_Regulus Severus_,Severus
_Regulus Severus_,Professor Severus
_Regulus Severus_,Regulus Severus
Madame Pettigrew,Pettigrew
_Colin Severus_,Colin Severus
Colin President,President
Mdlle. Severus,M. Severus
Colin Bathilda,Bathilda
Colin Chudley,Chudley
Colin Boggart,Boggart
